source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1948,Far West League,,M94015,Bongiovanni,Nino,,Oroville,,,,,
minoraverages/emilbb,1948,Far West League,,M94031,Gantenbein,Joe,,Klamath Falls,,,,,
minoraverages/emilbb,1948,Far West League,,M94106,Harris,Spencer,,Marysville,,,,,
minoraverages/emilbb,1948,Far West League,,M94090,Keller,James,,Marysville,,,,,
minoraverages/emilbb,1948,Far West League,,M94066,Krueger,Bill,,Willows,,,,,
minoraverages/emilbb,1948,Far West League,,M94077,Perry,Ray,,Redding,,,,,
minoraverages/emilbb,1948,Far West League,,M94044,Reagan,Dan,,Santa Rosa,,,,,
minoraverages/emilbb,1948,Far West League,,M94122,Rose,Arnold,,Pittsburg/Roseville,,,,,
minoraverages/emilbb,1948,Far West League,,M94028,Shepard,Larry,,Medford,,,,,
minoraverages/emilbb,1948,Far West League,,M94133,Shewey,Bill,,Pittsburg/Roseville,,,,,
minoraverages/emilbb,1948,Far West League,,M94111,Suhr,Gus,,Pittsburg/Roseville,,,,,
minoraverages/emilbb,1948,Far West League,,M94053,Tyack,James,,Willows,,,,,
minoraverages/emilbb,1948,Far West League,,M94089,Wheeler,Edward,,Marysville,,,,,
