source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1948,Carolina League,,M92158,Abernathy,Tal,,Reidsville,,,,,
minoraverages/emilbb,1948,Carolina League,,M92092,Bates,"Hubert ""Buddy""",,Burlington,,,,,
minoraverages/emilbb,1948,Carolina League,,M92149,DeForge,Barney,,Reidsville,,,,,
minoraverages/emilbb,1948,Carolina League,,M92130,Duke,Willie,,Durham,,,,,
minoraverages/emilbb,1948,Carolina League,,M92117,Fair,Woody,,Danville,,,,,
minoraverages/emilbb,1948,Carolina League,,M92101,Latshaw,Bob,,Danville,,,,,
minoraverages/emilbb,1948,Carolina League,,M92076,Lockamy,Glen,,Raleigh,,,,,
minoraverages/emilbb,1948,Carolina League,,M92084,Morgan,Eddie,,Martinsville,,,,,
minoraverages/emilbb,1948,Carolina League,,M92068,Nagel,Bill,,Raleigh,,,,,
minoraverages/emilbb,1948,Carolina League,,M92163,Nagel,Bill,,Reidsville,,,,,
minoraverages/emilbb,1948,Carolina League,,M92125,Payne,"Cecil ""Zip""",,Winston-Salem,,,,,
minoraverages/emilbb,1948,Carolina League,,M92174,Radcliff,Rip,,Greensboro,,,,,
