source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1948,Longhorn League,,M95009,Atwood,Bill,,Ballinger,,,,,
minoraverages/emilbb,1948,Longhorn League,,M94975,Coleman,Merle,,Odessa,,,,,
minoraverages/emilbb,1948,Longhorn League,,M94969,Davis,Bill,,Odessa,,,,,
minoraverages/emilbb,1948,Longhorn League,,M95014,Gann,Clarence,,Sweetwater,,,,,
minoraverages/emilbb,1948,Longhorn League,,M95067,Harshany,Sam,,Del Rio,,,,,
minoraverages/emilbb,1948,Longhorn League,,M95051,Lacy,Bill,,Del Rio,,,,,
minoraverages/emilbb,1948,Longhorn League,,M95038,Leedy,Alvin,,San Angelo,,,,,
minoraverages/emilbb,1948,Longhorn League,,M95023,Martin,Pepper,,San Angelo,,,,,
minoraverages/emilbb,1948,Longhorn League,,M94991,Rigby,"Lloyd ""Rabbit""",,Vernon,,,,,
minoraverages/emilbb,1948,Longhorn League,,M94950,Stasey,Pat,,Big Spring,,,,,
minoraverages/emilbb,1948,Longhorn League,,M94988,Webb,Harold,,Midland,,,,,
minoraverages/emilbb,1948,Longhorn League,,M95046,Zanet,John,,Del Rio,,,,,
