source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1948,North Atlantic League,,M95254,Burich,Bill,,Nazareth,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95206,Carnevale,Dan,,Carbondale,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95279,Davis,Robert,,Nyack,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95233,Etchison,"Clarence ""Buck""",,Mahanoy City,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95190,Gardella,Al,,Peekskill,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95287,Glick,Lawrence,,Lansdale,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95211,Jefferis,Jim,,Bloomingdale,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95222,Kuk,Stephen,,Bloomingdale,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95298,Leary,William,,Lansdale,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95303,Mellor,Whitey,,Lansdale,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95240,Radler,Frank,,Stroudsburg,,,,,
minoraverages/emilbb,1948,North Atlantic League,,M95265,Sabatini,Roland,,Nyack,,,,,
