source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1948,Sooner State League,,M95612,Brower,Lou,,Lawton,,
emilbb,1948,Sooner State League,,M95648,Clanton,Ucal,,Ada,,
emilbb,1948,Sooner State League,,M95661,Cooke,Jim,,Ardmore,,
emilbb,1948,Sooner State League,,M95636,Honeycutt,Ray,,Chickasha,,
emilbb,1948,Sooner State League,,M95604,Hoscheit,Vern,,McAlester,,
emilbb,1948,Sooner State League,,M95685,Poindexter,Jinx,,Pauls Valley,,
emilbb,1948,Sooner State League,,M95673,Prather,Dutch,,Pauls Valley,,
emilbb,1948,Sooner State League,,M95657,Smith,Donald,,Ardmore,,
emilbb,1948,Sooner State League,,M95700,Utt,Otto,,Duncan,,
emilbb,1948,Sooner State League,,M95699,Welch,Jess,,Duncan,,
emilbb,1948,Sooner State League,,M95620,Willingham,Hugh,,Seminole,,
