source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1958TSN,1957,Northern League,ainsworth,B00013,Ainsworth,William,0,Wausau,,,11,,
minoraverages/1958TSN,1957,Northern League,ainsworth,F21811,Ainsworth,,0,Wausau,,,,,p11
minoraverages/1958TSN,1957,Northern League,ainsworth,P10019,Ainsworth,,0,Wausau,,,,11,p
minoraverages/1958TSN,1957,Northern League,alexander,B00021,Alexander,Wallace,0,Winnipeg,,,115,,
minoraverages/1958TSN,1957,Northern League,alexander,F21021,Alexander,,0,Winnipeg,,,,,of113
minoraverages/1958TSN,1957,Northern League,allen,B00037,Allen,Robert,0,Fargo-Moorhead,,,41,,
minoraverages/1958TSN,1957,Northern League,allen,F21680,Allen,,0,Fargo-Moorhead,,,,,p37
minoraverages/1958TSN,1957,Northern League,allen,P10024,Allen,,0,Fargo-Moorhead,,,,37,p
minoraverages/1958TSN,1957,Northern League,aloisi,B00045,Aloisi,Nicholas,0,Winnipeg,,,105,,
minoraverages/1958TSN,1957,Northern League,aloisi,F20612,Aloisi,,0,Winnipeg,,,,,ss105
minoraverages/1958TSN,1957,Northern League,alonso,B00059,Alonso,Reinaldo,0,Wausau,,,15,,
minoraverages/1958TSN,1957,Northern League,alonso,F21502,Alonso,,0,Wausau,,,,,p15
minoraverages/1958TSN,1957,Northern League,alonso,P10035,Alonso,,0,Wausau,,,,15,p
minoraverages/1958TSN,1957,Northern League,alvarez,B00068,Alvarez,Alberto,0,Wausau,,,107,,
minoraverages/1958TSN,1957,Northern League,alvarez,F21196,Alvarez,,0,Wausau,,,,,of23
minoraverages/1958TSN,1957,Northern League,alvarez,F21343,Alvarez,,0,Wausau,,,,,c81
minoraverages/1958TSN,1957,Northern League,armenteros,B00076,Armenteros,Juan,0,Winnipeg,,,103,,
minoraverages/1958TSN,1957,Northern League,armenteros,F20449,Armenteros,,0,Winnipeg,,,,,3b19
minoraverages/1958TSN,1957,Northern League,armenteros,F21255,Armenteros,,0,Winnipeg,,,,,c82
minoraverages/1958TSN,1957,Northern League,aspril,B00084,Aspril,Robert,0,Wausau,,,17,,
minoraverages/1958TSN,1957,Northern League,aspril,F22103,Aspril,,0,Wausau,,,,,p17
minoraverages/1958TSN,1957,Northern League,aspril,P10043,Aspril,,0,Wausau,,,,17,p
minoraverages/1958TSN,1957,Northern League,ayon,B00092,Ayon,Andres,0,Wausau,,,39,,
minoraverages/1958TSN,1957,Northern League,ayon,F21936,Ayon,,0,Wausau,,,,,p39
minoraverages/1958TSN,1957,Northern League,ayon,P10056,Ayon,,0,Wausau,,,,39,p
minoraverages/1958TSN,1957,Northern League,babich,B02062,Babich,Richard,0,Grand Forks,,,9,,
minoraverages/1958TSN,1957,Northern League,bacon,B01947,Bacon,Donald,0,Duluth-Superior,,,3,,
minoraverages/1958TSN,1957,Northern League,balazovic,B00101,Balazovic,Joseph,0,Fargo-Moorhead,,,102,,
minoraverages/1958TSN,1957,Northern League,balazovic,F21013,Balazovic,,0,Fargo-Moorhead,,,,,of102
minoraverages/1958TSN,1957,Northern League,baldschun,B00117,Baldschun,Jack,0,Wausau,,,33,,
minoraverages/1958TSN,1957,Northern League,baldschun,F21904,Baldschun,,0,Wausau,,,,,p33
minoraverages/1958TSN,1957,Northern League,baldschun,P10062,Baldschun,,0,Wausau,,,,33,p
minoraverages/1958TSN,1957,Northern League,barbosa,B00125,Barbosa,Roberto,0,Eau Claire,,,51,,
minoraverages/1958TSN,1957,Northern League,barbosa,F21210,Barbosa,,0,Eau Claire,,,,,of13
minoraverages/1958TSN,1957,Northern League,barbosa,F22012,Barbosa,,0,Eau Claire,,,,,p25
minoraverages/1958TSN,1957,Northern League,barbosa,P10070,Barbosa,,0,Eau Claire,,,,25,p
minoraverages/1958TSN,1957,Northern League,barth,B00130,Barth,Albert,0,Aberdeen,,,17,,
minoraverages/1958TSN,1957,Northern League,barth,F20038,Barth,,0,Aberdeen,,,,,1b17
minoraverages/1958TSN,1957,Northern League,bauta,B00149,Bauta,Eduardo,0,Grand Forks,,,32,,
minoraverages/1958TSN,1957,Northern League,bauta,F21726,Bauta,,0,Grand Forks,,,,,p32
minoraverages/1958TSN,1957,Northern League,bauta,P10081,Bauta,,0,Grand Forks,,,,32,p
minoraverages/1958TSN,1957,Northern League,beckman,B02019,Beckman,Stephen,0,Eau Claire,,,7,,
minoraverages/1958TSN,1957,Northern League,beckman,P10097,Beckman,,0,Eau Claire,,,,5,p
minoraverages/1958TSN,1957,Northern League,becraft,B00158,Becraft,Howard,0,Fargo-Moorhead,,,19,,
minoraverages/1958TSN,1957,Northern League,becraft,F22085,Becraft,,0,Fargo-Moorhead,,,,,p19
minoraverages/1958TSN,1957,Northern League,becraft,P10100,Becraft,,0,Fargo-Moorhead,,,,19,p
minoraverages/1958TSN,1957,Northern League,benson,B00163,Benson,Vernon,0,Winnipeg,,,99,,
minoraverages/1958TSN,1957,Northern League,benson,F20401,Benson,,0,Winnipeg,,,,,3b65
minoraverages/1958TSN,1957,Northern League,benson,F20713,Benson,,0,Winnipeg,,,,,ss19
minoraverages/1958TSN,1957,Northern League,benson,M90026,Benson,Vernon,,Winnipeg,,,,,
minoraverages/1958TSN,1957,Northern League,benson,P11046,Benson,,0,Winnipeg,,,,1,p
minoraverages/emilbb,1957,Northern League,benson,M91610,Benson,Vern,,Winnipeg,,,,,
minoraverages/1958TSN,1957,Northern League,blackman,M90052,Blackman,Kenneth,,Fargo-Moorhead,19570824,,,,
minoraverages/emilbb,1957,Northern League,blackman,M91641,Blackman,Ken,,Fargo-Moorhead,,,,,
minoraverages/1958TSN,1957,Northern League,blash,B00174,Blash,George,0,Aberdeen,,,55,,
minoraverages/1958TSN,1957,Northern League,blash,F20908,Blash,,0,Aberdeen,,,,,of57
minoraverages/1958TSN,1957,Northern League,bocci,B02070,Bocci,Louis,0,Grand Forks,,,7,,
minoraverages/1958TSN,1957,Northern League,bocci,P10883,Bocci,,0,Grand Forks,,,,1,p
minoraverages/1958TSN,1957,Northern League,bohannion,B00182,Bohannion,Milton,0,Duluth-Superior,,,90,,
minoraverages/1958TSN,1957,Northern League,bohannion,F20539,Bohannion,,0,Duluth-Superior,,,,,3b21
minoraverages/1958TSN,1957,Northern League,bohannion,F21293,Bohannion,,0,Duluth-Superior,,,,,c50
minoraverages/1958TSN,1957,Northern League,bohannion,P10795,Bohannion,,0,Duluth-Superior,,,,1,p
minoraverages/1958TSN,1957,Northern League,bohner,B00196,Bohner,Robert,0,Aberdeen,,,20,,
minoraverages/1958TSN,1957,Northern League,bohner,F21149,Bohner,,0,Aberdeen,,,,,of20
minoraverages/1958TSN,1957,Northern League,bone,B00207,Bone,William,0,Winnipeg,,,121,,
minoraverages/1958TSN,1957,Northern League,bone,F20254,Bone,,0,Winnipeg,,,,,2b121
minoraverages/1958TSN,1957,Northern League,bonomini,B01952,Bonomini,Donald,0,Duluth-Superior,,,1,,
minoraverages/1958TSN,1957,Northern League,bowman,B00210,Bowman,Ernest,0,St. Cloud,,,104,,
minoraverages/1958TSN,1957,Northern League,bowman,F20350,Bowman,,0,St. Cloud,,,,,2b87
minoraverages/1958TSN,1957,Northern League,bowman,F20594,Bowman,,0,St. Cloud,,,,,ss15
minoraverages/1958TSN,1957,Northern League,brice,B01960,Brice,Alan,0,Duluth-Superior,,,2,,
minoraverages/1958TSN,1957,Northern League,brice,P10805,Brice,,0,Duluth-Superior,,,,2,p
minoraverages/1958TSN,1957,Northern League,bristol,B00229,Bristol,James,0,Wausau,,,21,,
minoraverages/1958TSN,1957,Northern League,bristol,F20303,Bristol,,0,Wausau,,,,,2b11
minoraverages/1958TSN,1957,Northern League,broughton,B02081,Broughton,Lawrence,0,Grand Forks,,,6,,
minoraverages/1958TSN,1957,Northern League,broughton,P10894,Broughton,,0,Grand Forks,,,,6,p
minoraverages/1958TSN,1957,Northern League,brown-ds,B00232,Brown,Arthur,0,Duluth-Superior,,,113,,
minoraverages/1958TSN,1957,Northern League,brown-wpg,B00241,Brown,Donald,0,Winnipeg,,,122,,
minoraverages/1958TSN,1957,Northern League,brown-gf,B02097,Brown,Henry,0,Grand Forks,,,5,,
minoraverages/1958TSN,1957,Northern League,brown-wpg,F20886,Brown,,0,Winnipeg,,,,,of122
minoraverages/1958TSN,1957,Northern League,brown-ds,F21076,Brown,,0,Duluth-Superior,,,,,of110
minoraverages/1958TSN,1957,Northern League,brown-gf,P10901,Brown,,0,Grand Forks,,,,5,p
minoraverages/1958TSN,1957,Northern League,browning,B00255,Browning,Calvin,0,Winnipeg,,,19,,
minoraverages/1958TSN,1957,Northern League,browning,F21718,Browning,,0,Winnipeg,,,,,p16
minoraverages/1958TSN,1957,Northern League,browning,P10113,Browning,,0,Winnipeg,,,,16,p
minoraverages/1958TSN,1957,Northern League,burnham,B01885,Burnham,Jon,0,Aberdeen,,,8,,
