source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1958TSN,1957,Sooner State League,anderson-law,B00013,Anderson,Gary,0,Lawton,,,125,,
minoraverages/1958TSN,1957,Sooner State League,anderson-pc,B02043,Anderson,Robert,0,Ponca City,,,4,,
minoraverages/1958TSN,1957,Sooner State League,anderson-law,F20369,Anderson,,0,Lawton,,,,,3b101
minoraverages/1958TSN,1957,Sooner State League,anderson-law,F20496,Anderson,,0,Lawton,,,,,ss24
minoraverages/1958TSN,1957,Sooner State League,anderson-pc,P10930,Anderson,,0,Ponca City,,,,4,p
minoraverages/1958TSN,1957,Sooner State League,andiets,B00021,Andiets,John,0,Ardmore,,,61,,
minoraverages/1958TSN,1957,Sooner State League,andiets,F20115,Andiets,,0,Ardmore,,,,,1b27
minoraverages/1958TSN,1957,Sooner State League,andiets,F21397,Andiets,,0,Ardmore,,,,,p27
minoraverages/1958TSN,1957,Sooner State League,andiets,P10019,Andiets,,0,Ardmore,,,,27,p
minoraverages/1958TSN,1957,Sooner State League,anthony,B00037,Anthony,O. Lee,0,Seminole,,,25,,
minoraverages/1958TSN,1957,Sooner State League,anthony,F21577,Anthony,,0,Seminole,,,,,p25
minoraverages/1958TSN,1957,Sooner State League,anthony,M90110,Anthony,O. Lee,,Seminole,,,,,
minoraverages/1958TSN,1957,Sooner State League,anthony,P10024,Anthony,,0,Seminole,,,,25,p
minoraverages/emilbb,1957,Sooner State League,anthony,M92502,Anthony,Lee,,Seminole,,,,,
minoraverages/1958TSN,1957,Sooner State League,anthony,B00045,Arnnold,Wade,0,Shawnee,,,104,,
minoraverages/1958TSN,1957,Sooner State League,anthony,F20303,Arnnold,,0,Shawnee,,,,,2b19
minoraverages/1958TSN,1957,Sooner State League,anthony,F21117,Arnold,,0,Shawnee,,,,,of11
minoraverages/1958TSN,1957,Sooner State League,anthony,F21210,Arnold,,0,Shawnee,,,,,c68
minoraverages/1958TSN,1957,Sooner State League,baker-gvl,B00059,Baker,Dan,0,Greenville,,,11,,
minoraverages/1958TSN,1957,Sooner State League,baker-sem,B02100,Baker,Abraham,0,Seminole,,,1,,
minoraverages/1958TSN,1957,Sooner State League,baker-gvl,F22020,Baker,,0,Greenville,,,,,p10
minoraverages/1958TSN,1957,Sooner State League,baker-gvl,P10805,Baker,,0,Greenville,,,,10,p
minoraverages/1958TSN,1957,Sooner State League,baker-sem,P10996,Baker,,0,Seminole,,,,1,p
minoraverages/1958TSN,1957,Sooner State League,barber,B00068,Barber,Stephen,0,Paris,,,28,,
minoraverages/1958TSN,1957,Sooner State League,barber,F21783,Barber,,0,Paris,,,,,p28
minoraverages/1958TSN,1957,Sooner State League,barber,P10035,Barber,,0,Paris,,,,28,p
minoraverages/1958TSN,1957,Sooner State League,beattie,B00076,Beattie,Robert,0,Paris,,,125,,
minoraverages/1958TSN,1957,Sooner State League,beattie,F20166,Beattie,,0,Paris,,,,,1b41
