source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1956TSN,1957,Piedmont League,adams,B01345,Adams,Roland,0,Norfolk,,,13,,
minoraverages/1956TSN,1957,Piedmont League,adams,F21705,Adams,,0,Norfolk,,,,,p12
minoraverages/1956TSN,1957,Piedmont League,adams,P11080,Adams,,0,Norfolk,,,,12,
minoraverages/1956TSN,1957,Piedmont League,akers,B01029,Akers,Richard,0,Newport News,,,41,,
minoraverages/1956TSN,1957,Piedmont League,akers,F21117,Akers,,0,Newport News,,,,,of35
minoraverages/1956TSN,1957,Piedmont League,allison,B00783,Allison,Robert,0,Hagerstown,,,122,,
minoraverages/1956TSN,1957,Piedmont League,allison,F20981,Allison,,0,Hagerstown,,,,,of121
minoraverages/1956TSN,1957,Piedmont League,anderson,B02746,Anderson,Robert,0,York,,,7,,
minoraverages/1956TSN,1957,Piedmont League,anderson,P11342,Anderson,,0,York,,,,7,
minoraverages/1956TSN,1957,Piedmont League,applebaum,B02633,Applebaum,Arthur,0,Sunbury,,,1,,
minoraverages/1956TSN,1957,Piedmont League,applebaum,P11265,Applebaum,,0,Sunbury,,,,1,
minoraverages/1956TSN,1957,Piedmont League,archer,B01523,Archer,James,0,York,,,33,,
minoraverages/1956TSN,1957,Piedmont League,archer,F21973,Archer,,0,York,,,,,p33
minoraverages/1956TSN,1957,Piedmont League,archer,P10062,Archer,,0,York,,,,33,
minoraverages/1956TSN,1957,Piedmont League,bagdonovich,B01971,Bagdonovich,Robert,0,Hagerstown,,,9,,
minoraverages/1956TSN,1957,Piedmont League,bagdonovich,P10591,Bagdonovich,,0,Hagerstown,,,,9,
minoraverages/1956TSN,1957,Piedmont League,baller,B00515,Baller,Richard,0,Sunbury,,,122,,
minoraverages/1956TSN,1957,Piedmont League,baller,F20685,Baller,,0,Sunbury,,,,,ss58
minoraverages/1956TSN,1957,Piedmont League,baller,F20864,Baller,,0,Sunbury,,,,,of64
minoraverages/1956TSN,1957,Piedmont League,barbee,B01275,Barbee,Allen,0,Norfolk,,,12,,
minoraverages/1956TSN,1957,Piedmont League,barbee,F20784,Barbee,,0,Norfolk,,,,,of10
minoraverages/1956TSN,1957,Piedmont League,barnhardt,B01857,Barnhardt,James,0,Portsmouth,,,37,,
minoraverages/1956TSN,1957,Piedmont League,barnhardt,F21623,Barnhardt,,0,Portsmouth,,,,,p32
minoraverages/1956TSN,1957,Piedmont League,barnhardt,P10231,Barnhardt,,0,Portsmouth,,,,32,
minoraverages/1956TSN,1957,Piedmont League,barron,B01234,Barron,Robert,0,York,,,34,,
minoraverages/1956TSN,1957,Piedmont League,barron,F20369,Barron,,0,York,,,,,2b13
minoraverages/1956TSN,1957,Piedmont League,barron,F20518,Barron,,0,York,,,,,3b16
minoraverages/1956TSN,1957,Piedmont League,bartley,B00973,Bartley,Donald,1,Lynchburg,,,3,,
minoraverages/1956TSN,1957,Piedmont League,bartley,B00973,Bartley,Donald,2,Portsmouth,,,17,,
minoraverages/1956TSN,1957,Piedmont League,bartley,B00973,Bartley,Donald,3,Norfolk,,,13,,
minoraverages/1956TSN,1957,Piedmont League,bartley,B00973,Bartley,Donald,T,,,,33,,
minoraverages/1956TSN,1957,Piedmont League,bartley,F21084,Bartley,,1,Lynchburg,,,,,of
minoraverages/1956TSN,1957,Piedmont League,bartley,F21084,Bartley,,2,Portsmouth,,,,,of
minoraverages/1956TSN,1957,Piedmont League,bartley,F21084,Bartley,,3,Norfolk,,,,,of
minoraverages/1956TSN,1957,Piedmont League,bartley,F21084,Bartley,,T,,,,,,of26
minoraverages/1956TSN,1957,Piedmont League,bauer,B00705,Bauer,Robert,0,Lynchburg,,,127,,
minoraverages/1956TSN,1957,Piedmont League,bauer,F20496,Bauer,,0,Lynchburg,,,,,3b121
minoraverages/1956TSN,1957,Piedmont League,bennett,B01300,Bennett,Al,0,Hagerstown,,,35,,
minoraverages/1956TSN,1957,Piedmont League,bennett,F22061,Bennett,,0,Hagerstown,,,,,p35
minoraverages/1956TSN,1957,Piedmont League,bennett,P10312,Bennett,,0,Hagerstown,,,,35,
minoraverages/1956TSN,1957,Piedmont League,bertrand,B02751,Bertrand,Arton,0,York,,,3,,
minoraverages/1956TSN,1957,Piedmont League,bertrand,P11350,Bertrand,,0,York,,,,3,
minoraverages/1956TSN,1957,Piedmont League,biasetti,B00045,Biasetti,Henry,0,Lancaster,,,41,,
minoraverages/1956TSN,1957,Piedmont League,biasetti,F20177,Biasetti,,0,Lancaster,,,,,1b20
minoraverages/1956TSN,1957,Piedmont League,biskup,B02640,Biskup,Thomas,0,Sunbury,,,7,,
minoraverages/1956TSN,1957,Piedmont League,bledsoe-sun,B01227,Bledsoe,Charles,0,Sunbury,,,110,,
minoraverages/1956TSN,1957,Piedmont League,bledsoe-por,B02534,Bledsoe,William,0,Portsmouth,,,1,,
minoraverages/1956TSN,1957,Piedmont League,bledsoe-sun,F21286,Bledsoe,,0,Sunbury,,,,,c96
minoraverages/1956TSN,1957,Piedmont League,bossard,B00182,Bossard,Belasco,0,Sunbury,,,65,,
minoraverages/1956TSN,1957,Piedmont League,bossard,F20547,Bossard,,0,Sunbury,,,,,3b16
minoraverages/1956TSN,1957,Piedmont League,bossard,F21101,Bossard,,0,Sunbury,,,,,of44
minoraverages/1956TSN,1957,Piedmont League,bourbeau,B01580,Bourbeau,Fred,0,Lancaster,,,42,,
minoraverages/1956TSN,1957,Piedmont League,bourbeau,F21752,Bourbeau,,0,Lancaster,,,,,p42
minoraverages/1956TSN,1957,Piedmont League,bourbeau,P10184,Bourbeau,,0,Lancaster,,,,42,
minoraverages/1956TSN,1957,Piedmont League,bowes,B01453,Bowes,Jack,0,Portsmouth,,,16,,
minoraverages/1956TSN,1957,Piedmont League,bowes,F21898,Bowes,,0,Portsmouth,,,,,p16
minoraverages/1956TSN,1957,Piedmont League,bowes,P10534,Bowes,,0,Portsmouth,,,,16,
minoraverages/1956TSN,1957,Piedmont League,brate,B02312,Brate,Donald,0,Newport News,,,4,,
minoraverages/1956TSN,1957,Piedmont League,brate,P10949,Brate,,0,Newport News,,,,4,
minoraverages/1956TSN,1957,Piedmont League,brennan,B02767,Brennan,Robert,0,York,,,1,,
minoraverages/1956TSN,1957,Piedmont League,brennan,P11369,Brennan,,0,York,,,,1,
minoraverages/1956TSN,1957,Piedmont League,briggs,B02542,Briggs,Clyde,0,Portsmouth,,,2,,
minoraverages/1956TSN,1957,Piedmont League,bristol,B00912,Bristol,David,0,Sunbury,,,115,,
