source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
emilbb,1992,Mexican League,M90459,Calvo,Bernardo,,Cordoba,,,
emilbb,1992,Mexican League,M90330,Castellon,Roberto,,Jalisco,,,
emilbb,1992,Mexican League,M90445,Castillo,Juan Raul,,Tabasco,,,
emilbb,1992,Mexican League,M90325,Corella,Jaime,,Monclova,,,
emilbb,1992,Mexican League,M90413,Dominguez,Herminio,,Campeche,,,
emilbb,1992,Mexican League,M90382,Estrada,Francisco,,Minatitlan,,,
emilbb,1992,Mexican League,M90186,Guerrero,Jose,,Dos Laredos,,,
emilbb,1992,Mexican League,M90363,Gutierrez,Gerardo,,Mexico City Tigers,,,
emilbb,1992,Mexican League,M90212,Juarez,Marcelo,,Monterrey Industriales,,,
emilbb,1992,Mexican League,M90358,Juarez,Marcelo,,Jalisco,,,
emilbb,1992,Mexican League,M90248,Luque,Gregorio,,Monterrey Industriales,,,
emilbb,1992,Mexican League,M90273,Luque,Gregorio,,Aguascalientes,,,
emilbb,1992,Mexican League,M90349,Mendez,Roberto,,Jalisco,,,
emilbb,1992,Mexican League,M90374,Montoya,Ramon,,Mexico City Reds,,,
emilbb,1992,Mexican League,M90257,Navarrete,Juan,,Saltillo,,,
emilbb,1992,Mexican League,M90220,Ortiz,Jose Manuel,,Monterrey Industriales,,,
emilbb,1992,Mexican League,M90301,Paz,Carlos,,Monterrey Sultanes,,,
emilbb,1992,Mexican League,M90421,Pierce,Jack,,Veracruz,,,
emilbb,1992,Mexican League,M90261,Rios,Alfredo,,Saltillo,,,
emilbb,1992,Mexican League,M90299,Rodriguez,Auerlio,,Monterrey Sultanes,,,
emilbb,1992,Mexican League,M90285,Rodriquez,Francisco,,Aguascalientes,,,
emilbb,1992,Mexican League,M90437,Sandoval,Rodolfo,,Tabasco,,,
emilbb,1992,Mexican League,M90236,Solis,Miguel,,Monterrey Industriales,,,
emilbb,1992,Mexican League,M90317,Soto,Jose,,Monclova,,,
emilbb,1992,Mexican League,M90204,Stockstill,Dave,,Union Laguna,,,
emilbb,1992,Mexican League,M90400,Tellaeche,Jorge,,Campeche,,,
emilbb,1992,Mexican League,M90193,Vasquez,Marco Antonio,,Union Laguna,,,
emilbb,1992,Mexican League,M90396,Villaescusa,Fernando,,Yucatan,,,
