source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1992,Appalachian League,,M91730,David,Andre,,Kingsport,,
emilbb,1992,Appalachian League,,M91693,DeArmas,Rollie,,Martinsville,,
emilbb,1992,Appalachian League,,M91686,Hannon,Phil,,Huntington,,
emilbb,1992,Appalachian League,,M91749,Ingle,Randy,,Pulaski,,
emilbb,1992,Appalachian League,,M91678,Mejias,Sam,,Princeton,,
emilbb,1992,Appalachian League,,M91664,Mendoza,Minnie,,Burlington,,
emilbb,1992,Appalachian League,,M91655,O'Berry,Mike,,Bluefield,,
emilbb,1992,Appalachian League,,M91701,Smith,Ray,,Elizabethton,,
emilbb,1992,Appalachian League,,M91717,Turco,Steve,,Johnson City,,
emilbb,1992,Appalachian League,,M91725,Wagner,Mark,,Bristol,,
