source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1912,Virginia League,,M91524,Busch,Henry,,Petersburg,,,,,
minoraverages/emilbb,1912,Virginia League,,M91543,Castro,Lou,,Portsmouth,,,,,
minoraverages/emilbb,1912,Virginia League,,M91581,Gaston,"William ""Dave""",,Danville,,,,,
minoraverages/emilbb,1912,Virginia League,,M91535,Griffin,Steve,,Richmond,,,,,
minoraverages/emilbb,1912,Virginia League,,M91562,Grim,John J.,,Newport News,,,,,
minoraverages/emilbb,1912,Virginia League,,M91570,Hooker,Buck,,Newport News,,,,,
minoraverages/emilbb,1912,Virginia League,,M91607,Kelly,"James ""King""",,Lynchburg,,,,,
minoraverages/emilbb,1912,Virginia League,,M91610,MacKinnon,Hugh,,Lynchburg,,,,,
minoraverages/emilbb,1912,Virginia League,,M91519,Pressley,"William ""Buck""",,Roanoke,,,,,
minoraverages/emilbb,1912,Virginia League,,M91556,Shaffer,Charles,,Norfolk,,,,,
minoraverages/emilbb,1912,Virginia League,,M91597,Stockdale,Otis,,Lynchburg,,,,,
