source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1913Reach,1912,Blue Grass League,,B00985,Anderson,,1,Maysville,,,,,
minoraverages/1913Reach,1912,Blue Grass League,,B00985,Anderson,,2,Lexington,,,,,
minoraverages/1913Reach,1912,Blue Grass League,,B00985,Anderson,,T,,,,15,,
minoraverages/1913Reach,1912,Blue Grass League,,F20240,Anderson,,0,Maysville,,,,,3b15
minoraverages/1913Reach,1912,Blue Grass League,,B01029,Applegate,,0,Paris,,,60,,
minoraverages/1913Reach,1912,Blue Grass League,,P10357,Applegate,,0,Paris,,,,21,p
minoraverages/1913Reach,1912,Blue Grass League,,B00427,Badger,,0,Lexington,,,78,,
minoraverages/1913Reach,1912,Blue Grass League,,F20279,Badger,,0,Lexington,,,,,3b78
minoraverages/1913Reach,1912,Blue Grass League,,P10738,Badger,,0,Lexington,,,,3,p
minoraverages/1913Reach,1912,Blue Grass League,,B00403,Baird,,0,Richmond,,,118,,
minoraverages/1913Reach,1912,Blue Grass League,,F20128,Baird,,0,Richmond,,,,,2b118
minoraverages/1913Reach,1912,Blue Grass League,,B00084,Barrett,,0,Richmond,,,2,,
minoraverages/1913Reach,1912,Blue Grass League,,B00229,Baschang,,0,Lexington,,,85,,
minoraverages/1913Reach,1912,Blue Grass League,,B01203,Bauer,,0,Lexington,,,18,,
minoraverages/1913Reach,1912,Blue Grass League,,P10432,Bauer,,0,Lexington,,,,8,p
minoraverages/1913Reach,1912,Blue Grass League,,B01162,Beer,,0,Maysville,,,30,,
minoraverages/1913Reach,1912,Blue Grass League,,P10121,Beer,,0,Maysville,,,,28,p
minoraverages/1913Reach,1912,Blue Grass League,,B01093,Benton,,0,Paris,,,28,,
minoraverages/1913Reach,1912,Blue Grass League,,F20401,Benton,,0,Paris,,,,,ss28
minoraverages/1913Reach,1912,Blue Grass League,,B00904,Black,,0,Richmond,,,80,,
minoraverages/1913Reach,1912,Blue Grass League,,P10253,Black,,0,Richmond,,,,41,p
minoraverages/1913Reach,1912,Blue Grass League,,B01392,Blankenship,,0,Paris,,,16,,
minoraverages/1913Reach,1912,Blue Grass League,,P10385,Blankenship,,0,Paris,,,,15,p
minoraverages/1913Reach,1912,Blue Grass League,,F20430,Bramlage,,0,Richmond,,,,,of56
minoraverages/1913Reach,1912,Blue Grass League,,B00442,Bromlage,,0,Richmond,,,56,,
minoraverages/1913Reach,1912,Blue Grass League,,P10687,Bronish,,0,Paris,,,,5,p
minoraverages/1913Reach,1912,Blue Grass League,,B00163,Burden,,0,Mount Sterling,,,18,,
minoraverages/1913Reach,1912,Blue Grass League,,P10097,Burden,,0,Mount Sterling,,,,10,p
minoraverages/1913Reach,1912,Blue Grass League,,B00577,Burkel,,0,Mount Sterling,,,23,,
minoraverages/1913Reach,1912,Blue Grass League,,F20206,Burkel,,0,Mount Sterling,,,,,2b23
minoraverages/1913Reach,1912,Blue Grass League,,B00695,Burness,,0,Lexington,,,8,,
minoraverages/1913Reach,1912,Blue Grass League,,B00948,Burr,,0,Mount Sterling,,,20,,
minoraverages/1913Reach,1912,Blue Grass League,,F20190,Burr,,0,Mount Sterling,,,,,2b20
minoraverages/1913Reach,1912,Blue Grass League,,P10464,Burr,,0,Mount Sterling,,,,12,p
minoraverages/1913Reach,1912,Blue Grass League,,P10202,Cameron,,0,Richmond,,,,24,p
minoraverages/1913Reach,1912,Blue Grass League,,B00747,Camerone,,0,Richmond,,,55,,
minoraverages/1913Reach,1912,Blue Grass League,,B01197,Camnitz,,0,Lexington,,,57,,
minoraverages/1913Reach,1912,Blue Grass League,,P10168,Camnitz,,0,Lexington,,,,44,p
