source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1912,New England League,,M90753,Burkett,Jesse,,Worcester,,,,,
minoraverages/emilbb,1912,New England League,,M90808,Connaughton,Frank,,New Bedford,,,,,
minoraverages/emilbb,1912,New England League,,M90824,Cross,Lave,,Haverhill,,,,,
minoraverages/emilbb,1912,New England League,,M90744,Gray,James,,Lowell,,,,,
minoraverages/emilbb,1912,New England League,,M90789,Leonard,Frank,,Lynn,,,,,
minoraverages/emilbb,1912,New England League,,M90777,McGovern,Terry,,Lynn,,,,,
minoraverages/emilbb,1912,New England League,,M90790,McLane,Jed,,Brockton,,,,,
minoraverages/emilbb,1912,New England League,,M90835,O'Brien,John H.,,Fall River,,,,,
minoraverages/emilbb,1912,New England League,,M90766,O'Donnell,John,,Worcester,,,,,
minoraverages/emilbb,1912,New England League,,M90731,Piper,Louis,,Lawrence,,,,,
minoraverages/emilbb,1912,New England League,,M90819,Sullivan,Jim,,New Bedford,,,,,
