source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1913Reach,1912,Central Kansas League,addington,B00680,Addington,,0,Minneapolis,,,89,,
minoraverages/1913Reach,1912,Central Kansas League,addington,F20449,Addington,,0,Minneapolis,,,,,3b89
minoraverages/1913Reach,1912,Central Kansas League,aiton,B00442,Aiton,,0,Manhattan,,,50,,
minoraverages/1913Reach,1912,Central Kansas League,aiton,F20997,Aiton,,0,Manhattan,,,,,of46
minoraverages/1913Reach,1912,Central Kansas League,allen,B00718,Allen,,0,Manhattan,,,5,,
minoraverages/1913Reach,1912,Central Kansas League,allingham,B00822,Allingham,,1,Salina,,,,,
minoraverages/1913Reach,1912,Central Kansas League,allingham,B00822,Allingham,,2,Junction City,,,,,
minoraverages/1913Reach,1912,Central Kansas League,allingham,B00822,Allingham,,T,,,,31,,
minoraverages/1913Reach,1912,Central Kansas League,allingham,F20131,Allingham,,0,Salina,,,,,c17
minoraverages/1913Reach,1912,Central Kansas League,allingham,F21076,Allingham,,0,Junction City,,,,,of12
minoraverages/1913Reach,1912,Central Kansas League,bankhead,B00638,Bankhead,,0,Junction City,,,90,,
minoraverages/1913Reach,1912,Central Kansas League,bankhead,F20350,Bankhead,,0,Junction City,,,,,2b90
minoraverages/emilbb,1912,Central Kansas League,bankhead,M92324,Bankhead,Cecil,,Junction City,,,,,
minoraverages/1913Reach,1912,Central Kansas League,beaver,B01078,Beaver,,0,Lyons,,,22,,
minoraverages/1913Reach,1912,Central Kansas League,beaver,F21343,Beaver,,0,Lyons,,,,,p22
minoraverages/1913Reach,1912,Central Kansas League,beaver,P10277,Beaver,,0,Lyons,,,,,p
minoraverages/1913Reach,1912,Central Kansas League,billings,B00335,Billings,,0,Manhattan,,,66,,
minoraverages/1913Reach,1912,Central Kansas League,billings,F20072,Billings,,0,Manhattan,,,,,c21
minoraverages/1913Reach,1912,Central Kansas League,billings,F20206,Billings,,0,Manhattan,,,,,1b28
minoraverages/1913Reach,1912,Central Kansas League,billings,F20539,Billings,,0,Manhattan,,,,,3b7
minoraverages/1913Reach,1912,Central Kansas League,blodgett,B00811,Blodgett,,0,Junction City,,,7,,
minoraverages/1913Reach,1912,Central Kansas League,brammell,B00936,Brammell,,0,Junction City,,,5,,
minoraverages/1913Reach,1912,Central Kansas League,brown-sal,B00544,Brown,,0,Salina,,,49,,
minoraverages/1913Reach,1912,Central Kansas League,brown-gb,B00609,Brown,,0,Great Bend,,,74,,
minoraverages/1913Reach,1912,Central Kansas League,brown-gb,F20222,Brown,,0,Great Bend,,,,,1b28
minoraverages/1913Reach,1912,Central Kansas League,brown-sal,F20463,Brown,,0,Salina,,,,,3b40
minoraverages/1913Reach,1912,Central Kansas League,brown-sal,F20699,Brown,,0,Salina,,,,,ss9
minoraverages/1913Reach,1912,Central Kansas League,brown-gb,F21308,Brown,,0,Great Bend,,,,,p40
minoraverages/1913Reach,1912,Central Kansas League,brown-gb,P10081,Brown,,0,Great Bend,,,,,p
minoraverages/1913Reach,1912,Central Kansas League,burns,B00293,Burns,,0,Salina,,,90,,
minoraverages/1913Reach,1912,Central Kansas League,burns,F20893,Burns,,0,Salina,,,,,of90
minoraverages/1913Reach,1912,Central Kansas League,caldwell,B00651,Caldwell,,0,Salina,,,11,,
minoraverages/1913Reach,1912,Central Kansas League,caldwell,P10056,Caldwell,,0,Salina,,,,,p
