source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93146,Adler,Hack,,McKeesport,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93075,Buchanon,James,,Salem/Fairmont,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93091,Crane,Tony,,East Liverpool/Pittsburgh/New Martinsville,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93088,Curtis,Gene,,Steubenville-Follansbee,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93109,Donnelly,Charles,,East Liverpool/Pittsburgh/New Martinsville,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93114,Eichenberger,Charles,,Sharon/Bridgeport,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93195,Mack,Earle,,Connellsville,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93172,Maley,Larry,,Alliance-Sebring,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93151,McGrath,Matthew,,McKeesport,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93218,Murray,Jack,,New Castle,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93123,Paige,R. M.,,Sharon/Bridgeport,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93167,Pfeiffer,Monte,,McKeesport,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93138,Rainson,Ralph,,Sharon/Bridgeport,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93069,Shannon,Hugh,,Salem/Fairmont,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93205,Smith,Charles,,New Castle,,
minoraverages/emilbb,1912,Ohio-Pennsylvania League,,M93180,Wilson,W. C.,,Connellsville,,
