source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93710,Atkins,Richard,,Greenville,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93659,Covington,Horace,,Denison,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93692,Dierdorff,Charley,,Durant,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93676,Green,Hetty,,Durant,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93707,Harper,Bill,,Durant,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93729,Harper,Bill,,Greenville,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93637,Humphries,Jimmy,,Sherman,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93755,Kerr,Blair,,McKinney,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93621,Leslie,Roy,,Bonham,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93613,McAvoy,George,,Ardmore,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93668,McCormick,Hart,,Denison,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93684,Mitchell,,,Durant,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93645,Morris,"Frank ""Cap""",,Wichita Falls,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93741,Pennell,Art,,McKinney,,,,,
minoraverages/emilbb,1912,Texas-Oklahoma League,,M93732,Scott,Alfred,,McKinney,,,,,
