source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1991,California League,,M90790,Bando,Chris,,Stockton,,
emilbb,1991,California League,,M90835,Beyers,Tom,,Bakersfield,,
emilbb,1991,California League,,M90843,Bochy,Bruce,,High Desert,,
emilbb,1991,California League,,M90819,Fichman,Mal,,Reno,,
emilbb,1991,California League,,M90870,Jones,Tommy,,San Bernardino,,
emilbb,1991,California League,,M90824,Koga,Hide,,Salinas,,
emilbb,1991,California League,,M90808,Kubiak,Ted,,Modesto,,
emilbb,1991,California League,,M90862,Liddle,Steve,,Visalia,,
emilbb,1991,California League,,M90856,Oliver,Nate,,Palm Springs,,
emilbb,1991,California League,,M90789,Wotus,Ron,,San Jose,,
