source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1977,American Association,,M90094,Connors,Billy,,Oklahoma City,,
emilbb,1977,American Association,,M90060,Dunlop,Harry,,Wichita,,
emilbb,1977,American Association,,M90071,Emer,Cal,,Oklahoma City,,
emilbb,1977,American Association,,M90026,Majtyka,Roy,,Indianapolis,,
emilbb,1977,American Association,,M90052,Marshall,Jim,,Denver,,
emilbb,1977,American Association,,M90039,Moss,Les,,Evansville,,
emilbb,1977,American Association,,M90107,Nichols,Lance,,New Orleans,,
emilbb,1977,American Association,,M90083,Ryan,Connie,,Oklahoma City,,
emilbb,1977,American Association,,M90047,Sparks,Joe,,Iowa,,
emilbb,1977,American Association,,M90018,Sullivan,John,,Omaha,,
