source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1977,Mexican Center League,,M91136,Alvarez,Ossie,,Tlaquepaque,,
minoraverages/emilbb,1977,Mexican Center League,,M91120,Flores,Fidel,,Ciudad Victoria,,
minoraverages/emilbb,1977,Mexican Center League,,M91098,Fortes,Manuel,,Guadalajara,,
minoraverages/emilbb,1977,Mexican Center League,,M91087,Gutierrez,Cesar,,Arandas,,
minoraverages/emilbb,1977,Mexican Center League,,M91079,Hernandez,Felipe,,Zacatecas,,
minoraverages/emilbb,1977,Mexican Center League,,M91148,Palafox,Roberto,,Ciudad Mante,,
minoraverages/emilbb,1977,Mexican Center League,,M91161,Pelaez,Mario,,Fresnillo,,
minoraverages/emilbb,1977,Mexican Center League,,M91104,Pena,Alfonso,,Lagos de Moreno,,
minoraverages/emilbb,1977,Mexican Center League,,M91112,Rivera,Domingo,,Lagos de Moreno,,
minoraverages/emilbb,1977,Mexican Center League,,M91054,Urias,Eladio,,Teocaltiche,,
minoraverages/emilbb,1977,Mexican Center League,,M91157,Valenzuela,Ben,,Ebano,,
minoraverages/emilbb,1977,Mexican Center League,,M91065,Velo,Waldo,,Teocaltiche,,
