source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1914Spalding,1913,Eastern Association,B01242,Abercrombie,,0,New London,,B39,abercrombie
1914Spalding,1913,Eastern Association,B02575,Abercrombie,,0,New London,,,abercrombie
1914Spalding,1913,Eastern Association,F21450,Abercrombie,,0,New London,,p34,abercrombie
1914Spalding,1913,Eastern Association,P10100,Abercrombie,,0,New London,,P34,abercrombie
1914Spalding,1913,Eastern Association,B00865,Adams,,0,Bridgeport,,B12,adams
1914Spalding,1913,Eastern Association,B02253,Adams,,0,Bridgeport,,,adams
1914Spalding,1913,Eastern Association,F20636,Adams,,0,Bridgeport,,of10,adams
1914Spalding,1913,Eastern Association,B00811,Ahearn,,1,Meriden,,,ahearn
1914Spalding,1913,Eastern Association,B00811,Ahearn,,2,Waterbury,,,ahearn
1914Spalding,1913,Eastern Association,B00811,Ahearn,,T,,,B109,ahearn
1914Spalding,1913,Eastern Association,B02137,Ahearn,,1,Meriden,,,ahearn
1914Spalding,1913,Eastern Association,B02137,Ahearn,,2,Waterbury,,,ahearn
1914Spalding,1913,Eastern Association,B02137,Ahearn,,T,,,,ahearn
1914Spalding,1913,Eastern Association,F21811,Ahearn,,1,Meriden,,c,ahearn
1914Spalding,1913,Eastern Association,F21811,Ahearn,,2,Waterbury,,c,ahearn
1914Spalding,1913,Eastern Association,F21811,Ahearn,,T,,,c108,ahearn
1914Spalding,1913,Eastern Association,B01170,Averett,,0,Hartford,,B17,averett
1914Spalding,1913,Eastern Association,B01857,Averett,,0,Hartford,,,averett
1914Spalding,1913,Eastern Association,F21614,Averett,,0,Hartford,,p17,averett
1914Spalding,1913,Eastern Association,P10277,Averett,,0,Hartford,,P17,averett
1914Spalding,1913,Eastern Association,B00092,Baker,,0,Pittsfield,,B115,baker-pit
1914Spalding,1913,Eastern Association,B00726,Baker,,0,Waterbury,,B117,baker-wat
1914Spalding,1913,Eastern Association,B02113,Baker,,0,Waterbury,,,baker-wat
1914Spalding,1913,Eastern Association,B02917,Baker,,0,Pittsfield,,,baker-pit
1914Spalding,1913,Eastern Association,F20254,Baker,,0,Pittsfield,,2b115,baker-pit
1914Spalding,1913,Eastern Association,F20463,Baker,,0,Waterbury,,3b117,baker-wat
1914Spalding,1913,Eastern Association,B00999,Bannister,,0,Springfield,,B16,bannister
1914Spalding,1913,Eastern Association,B02780,Bannister,,0,Springfield,,,bannister
1914Spalding,1913,Eastern Association,F21488,Bannister,,0,Springfield,,p16,bannister
1914Spalding,1913,Eastern Association,P10429,Bannister,,0,Springfield,,P16,bannister
1914Spalding,1913,Eastern Association,B01630,Banta,,0,all,,,banta
1914Spalding,1913,Eastern Association,F21651,Banta,,0,Springfield,,p8,banta
1914Spalding,1913,Eastern Association,P10159,Banta,,0,Springfield,,P9,banta
1914Spalding,1913,Eastern Association,B00319,Barney,,1,Meriden,,,barney
1914Spalding,1913,Eastern Association,B00319,Barney,,2,Hartford,,,barney
1914Spalding,1913,Eastern Association,B00319,Barney,,T,,,B127,barney
1914Spalding,1913,Eastern Association,B01674,Barney,,1,Hartford,,,barney
1914Spalding,1913,Eastern Association,B01674,Barney,,2,Meriden,,,barney
1914Spalding,1913,Eastern Association,B01674,Barney,,T,,,,barney
1914Spalding,1913,Eastern Association,F20784,Barney,,1,Hartford,,of,barney
1914Spalding,1913,Eastern Association,F20784,Barney,,2,Meriden,,of,barney
1914Spalding,1913,Eastern Association,F20784,Barney,,T,,,of127,barney
1914Spalding,1913,Eastern Association,B00130,Barr,,0,New Haven,,B130,barr
1914Spalding,1913,Eastern Association,B01899,Barr,,0,New Haven,,,barr
1914Spalding,1913,Eastern Association,F20924,Barr,,0,New Haven,,of121,barr
1914Spalding,1913,Eastern Association,B00680,Barrenkamp,,0,Pittsfield,,B42,barrenkamp
1914Spalding,1913,Eastern Association,B02974,Barrenkamp,,0,Pittsfield,,,barrenkamp
1914Spalding,1913,Eastern Association,F21158,Barrenkamp,,0,Pittsfield,,p37,barrenkamp
1914Spalding,1913,Eastern Association,P10035,Barrenkamp,,0,Pittsfield,,P37,barrenkamp
1914Spalding,1913,Eastern Association,B00502,Batch,,0,Bridgeport,,B58,batch
1914Spalding,1913,Eastern Association,B02304,Batch,,0,Bridgeport,,,batch
1914Spalding,1913,Eastern Association,F20792,Batch,,0,Bridgeport,,of50,batch
1914Spalding,1913,Eastern Association,B01250,Blum,,0,Bridgeport,,B34,blum
1914Spalding,1913,Eastern Association,B02373,Blum,,0,Bridgeport,,,blum
1914Spalding,1913,Eastern Association,F21370,Blum,,0,Bridgeport,,p33,blum
1914Spalding,1913,Eastern Association,P10357,Blum,,0,Bridgeport,,P33,blum
1914Spalding,1913,Eastern Association,B01064,Boardman,,0,Waterbury,,B38,boardman
1914Spalding,1913,Eastern Association,B02176,Boardman,,0,Waterbury,,,boardman
1914Spalding,1913,Eastern Association,F21528,Boardman,,0,Waterbury,,p35,boardman
1914Spalding,1913,Eastern Association,P10320,Boardman,,0,Waterbury,,P35,boardman
1914Spalding,1913,Eastern Association,B00553,Boultes,,0,Bridgeport,,B134,boultes
1914Spalding,1913,Eastern Association,B02266,Boultes,,0,Bridgeport,,,boultes
1914Spalding,1913,Eastern Association,F20375,Boultes,,0,Bridgeport,,3b134,boultes
1914Spalding,1913,Eastern Association,B00589,Bowman,,0,Bridgeport,,B133,bowman
1914Spalding,1913,Eastern Association,B02277,Bowman,,0,Bridgeport,,,bowman
1914Spalding,1913,Eastern Association,F20240,Bowman,,0,Bridgeport,,2b133,bowman
