source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1914Spalding,1913,Central Association,B00973,Adams,,0,Ottumwa,,B18,adams-ott
1914Spalding,1913,Central Association,B01873,Adams,,0,Cedar Rapids,,,adams-cr
1914Spalding,1913,Central Association,F21898,Adams,,0,Ottumwa,,p16,adams-ott
1914Spalding,1913,Central Association,F21936,Adams,,0,Cedar Rapids,,p6,adams-cr
1914Spalding,1913,Central Association,P10056,Adams,,0,Ottumwa,,P13,adams-ott
1914Spalding,1913,Central Association,P10709,Adams,,0,Cedar Rapids,,,adams-cr
1914Spalding,1913,Central Association,B01706,Allen,,0,Kewanee,,,allen
1914Spalding,1913,Central Association,B00609,Anderson,,0,Muscatine,,B16,anderson
1914Spalding,1913,Central Association,F20547,Anderson,,0,Muscatine,,3b16,anderson
1914Spalding,1913,Central Association,B00747,Andreen,,0,Kewanee,,B105,andreen
1914Spalding,1913,Central Association,F20046,Andreen,,0,Kewanee,,1b61,andreen
1914Spalding,1913,Central Association,F22127,Andreen,,0,Kewanee,,c45,andreen
1914Spalding,1913,Central Association,B00936,Andrews,,0,Waterloo,,B26,andrews
1914Spalding,1913,Central Association,F20401,Andrews,,0,Waterloo,,3b16,andrews
1914Spalding,1913,Central Association,P10894,Andrews,,0,Waterloo,,,andrews
emilbb,1913,Central Association,M92163,Andrews,Jay,,Waterloo,,,andrews
1914Spalding,1913,Central Association,B02008,Applegate,,0,Muscatine,,,applegate
1914Spalding,1913,Central Association,P11023,Applegate,,0,Muscatine,,,applegate
1914Spalding,1913,Central Association,B00680,Ashland,,0,Waterloo,,B87,ashland
1914Spalding,1913,Central Association,F21293,Ashland,,0,Waterloo,,rf27,ashland
1914Spalding,1913,Central Association,F22048,Ashland,,0,Waterloo,,c57,ashland
1914Spalding,1913,Central Association,B00999,Ashley,,0,Waterloo,,B14,ashley
1914Spalding,1913,Central Association,F21362,Ashley,,0,Waterloo,,p10,ashley
1914Spalding,1913,Central Association,P10019,Ashley,,0,Waterloo,,P10,ashley
1914Spalding,1913,Central Association,B02253,Bauer,,0,Kewanee,,,bauer
1914Spalding,1913,Central Association,B01674,Baxter,,0,Kewanee,,,baxter
1914Spalding,1913,Central Association,B02137,Beach,,0,Ottumwa,,,beach
1914Spalding,1913,Central Association,F21427,Beach,,0,Ottumwa,,p5,beach
1914Spalding,1913,Central Association,P10687,Beach,,0,Ottumwa,,,beach
1914Spalding,1913,Central Association,B01078,Beard,,0,Kewanee,,B36,beard
1914Spalding,1913,Central Association,F21695,Beard,,0,Kewanee,,p31,beard
1914Spalding,1913,Central Association,P10202,Beard,,0,Kewanee,,P32,beard
1914Spalding,1913,Central Association,B01227,Bender,,0,Kewanee,,B21,bender
1914Spalding,1913,Central Association,F20768,Bender,,0,Kewanee,,lf12,bender
1914Spalding,1913,Central Association,B01093,Bentley,,0,Monmouth,,B46,bentley
1914Spalding,1913,Central Association,F21335,Bentley,,0,Monmouth,,rf10,bentley
1914Spalding,1913,Central Association,F21531,Bentley,,0,Monmouth,,p30,bentley
1914Spalding,1913,Central Association,P10081,Bently,,0,Monmouth,,P30,bentley
1914Spalding,1913,Central Association,B02168,Betsel,,0,Ottumwa,,,betsel
1914Spalding,1913,Central Association,P10654,Betsel,,0,Ottumwa,,,betsel
1914Spalding,1913,Central Association,F21957,Betzel,,0,Ottumwa,,p8,betsel
1914Spalding,1913,Central Association,B01431,Blodgett,,0,Waterloo,,B34,blodgett
1914Spalding,1913,Central Association,F21590,Blodgett,,0,Waterloo,,p34,blodgett
1914Spalding,1913,Central Association,P10410,Blodgett,,0,Waterloo,,P32,blodgett
emilbb,1913,Central Association,M92092,Boyle,Frank,,Muscatine,,,boyle
1914Spalding,1913,Central Association,B00623,Bromley,,1,Muscatine,,,bromley
1914Spalding,1913,Central Association,B00623,Bromley,,2,Keokuk,,,bromley
1914Spalding,1913,Central Association,B00623,Bromley,,T,,,B123,bromley
1914Spalding,1913,Central Association,F20737,Bromley,,1,Muscatine,,lf,bromley
1914Spalding,1913,Central Association,F20737,Bromley,,2,Keokuk,,lf,bromley
1914Spalding,1913,Central Association,F20737,Bromley,,T,,,lf31,bromley
1914Spalding,1913,Central Association,F21037,Bromley,,0,Muscatine,,cf14,bromley
1914Spalding,1913,Central Association,F21174,Bromley,,1,Keokuk,,rf,bromley
1914Spalding,1913,Central Association,F21174,Bromley,,2,Muscatine,,rf,bromley
1914Spalding,1913,Central Association,F21174,Bromley,,T,,,rf80,bromley
1914Spalding,1913,Central Association,B00092,Brown,,0,Cedar Rapids,,B105,brown.r
1914Spalding,1913,Central Association,B01010,Brown,B.,0,Cedar Rapids,,B56,brown.b
1914Spalding,1913,Central Association,F20254,Brown,B.,0,Cedar Rapids,,2b56,brown.b
1914Spalding,1913,Central Association,F21125,Brown,R.,0,Cedar Rapids,,rf56,brown.r
1914Spalding,1913,Central Association,F21646,Brown,R.,0,Cedar Rapids,,p33,brown.r
1914Spalding,1913,Central Association,P10062,Brown,R.,0,Cedar Rapids,,P33,brown.r
1914Spalding,1913,Central Association,B02192,Buckley,,0,Monmouth,,,buckley
1914Spalding,1913,Central Association,B01836,Buelow,,0,Cedar Rapids,,,buelow
1914Spalding,1913,Central Association,B01337,Burg,,0,Monmouth,,B35,burg
1914Spalding,1913,Central Association,F21515,Burg,,0,Monmouth,,p34,burg
1914Spalding,1913,Central Association,P10231,Burg,,0,Monmouth,,P34,burg
1914Spalding,1913,Central Association,B02043,Burnham,,0,Keokuk,,,burnham
1914Spalding,1913,Central Association,P10575,Burnham,,0,Keokuk,,,burnham
1914Spalding,1913,Central Association,B00059,Burns,,1,Burlington,,,burns
1914Spalding,1913,Central Association,B00059,Burns,,2,Ottumwa,,,burns
1914Spalding,1913,Central Association,B00059,Burns,,T,,,B37,burns
1914Spalding,1913,Central Association,F20051,Burns,,1,Burlington,,1b,burns
1914Spalding,1913,Central Association,F20051,Burns,,2,Ottumwa,,1b,burns
1914Spalding,1913,Central Association,F20051,Burns,,T,,,1b37,burns
1914Spalding,1913,Central Association,B02184,Cadigan,,0,Monmouth,,,cadigan
1914Spalding,1913,Central Association,P10974,Cadigan,,0,Monmouth,,,cadigan
1914Spalding,1913,Central Association,B00577,Caldwell,,0,Kewanee,,B20,caldwell
1914Spalding,1913,Central Association,F21879,Caldwell,,0,Kewanee,,p19,caldwell
1914Spalding,1913,Central Association,P10290,Caldwell,,0,Kewanee,,P19,caldwell
1914Spalding,1913,Central Association,B00076,Calhoun,,0,Kewanee,,B32,calhoun
1914Spalding,1913,Central Association,F21130,Calhoun,,0,Kewanee,,rf32,calhoun
1914Spalding,1913,Central Association,B00196,Callahan,,0,Ottumwa,,B50,callahan
1914Spalding,1913,Central Association,F20115,Callahan,,0,Ottumwa,,1b28,callahan
1914Spalding,1913,Central Association,F21045,Callahan,,0,Ottumwa,,cf18,callahan
1914Spalding,1913,Central Association,B01086,Campbell,,0,Muscatine,,B10,campbell-mus
1914Spalding,1913,Central Association,B01580,Campbell,,0,Monmouth,,,campbell-mon
1914Spalding,1913,Central Association,F21059,Campbell,,0,Muscatine,,cf10,campbell-mus
1914Spalding,1913,Central Association,P10930,Campbell,,0,Monmouth,,,campbell-mon
1914Spalding,1913,Central Association,B01392,Chapman,,0,Ottumwa,,B18,chapman
1914Spalding,1913,Central Association,F21961,Chapman,,0,Ottumwa,,c16,chapman
1914Spalding,1913,Central Association,B01064,Chelette,,0,Waterloo,,B16,chelette
1914Spalding,1913,Central Association,F21491,Chelette,,0,Waterloo,,p15,chelette
1914Spalding,1913,Central Association,P10399,Chelette,,0,Waterloo,,P15,chelette
1914Spalding,1913,Central Association,B01601,Coleman,,0,Monmouth,,,coleman
1914Spalding,1913,Central Association,P10949,Coleman,,0,Monmouth,,,coleman
1914Spalding,1913,Central Association,B01055,Cooper,,0,Monmouth,,B20,cooper
1914Spalding,1913,Central Association,F21794,Cooper,,0,Monmouth,,p15,cooper
1914Spalding,1913,Central Association,P10097,Cooper,,0,Monmouth,,P15,cooper
1914Spalding,1913,Central Association,B00904,Corkhill,,1,Keokuk,,,corkhill
1914Spalding,1913,Central Association,B00904,Corkhill,,2,Waterloo,,,corkhill
1914Spalding,1913,Central Association,B00904,Corkhill,,T,,,B92,corkhill
1914Spalding,1913,Central Association,F20832,Corkhill,,0,Waterloo,,lf58,corkhill
1914Spalding,1913,Central Association,F21241,Corkhill,,0,Keokuk,,rf12,corkhill
1914Spalding,1913,Central Association,B02097,Crandall,,0,Burlington,,,crandall
1914Spalding,1913,Central Association,B01630,Cross,,0,Monmouth,,,cross-mon
1914Spalding,1913,Central Association,B01696,Cross,,0,Kewanee,,,cross-kew
1914Spalding,1913,Central Association,B01415,Cummings,,0,Kewanee,,B12,cummings
