source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
emilbb,1913,Southern California League,M93353,Abbott,Spencer,,San Diego,,,
emilbb,1913,Southern California League,M93443,Abbott,Spencer,,Pasadena/Santa Barbara,,,
emilbb,1913,Southern California League,M93389,Brashear,Kitty,,San Bernardino,,,
emilbb,1913,Southern California League,M93408,Connor,Harry,,Long Beach,,,
emilbb,1913,Southern California League,M93366,Cooley,Dick,,San Diego,,,
emilbb,1913,Southern California League,M93390,Durham,"Louis ""Bull""",,Long Beach,,,
emilbb,1913,Southern California League,M93435,Durham,"Louis ""Bull""",,Pasadena/Santa Barbara,,,
emilbb,1913,Southern California League,M93377,Householder,Edward H.,,San Bernardino,,,
emilbb,1913,Southern California League,M93424,Schuster,John,,Pasadena/Santa Barbara,,,
emilbb,1913,Southern California League,M93419,Stovall,Jesse,,Long Beach,,,
