source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/1919Reach,1918,Southern Association,,B00760,Acosta,,0,Atlanta,,B34
minoraverages/1919Reach,1918,Southern Association,,F20908,Acosta,,0,Atlanta,,of34
minoraverages/1919Reach,1918,Southern Association,,B00822,Allison,,0,Memphis,,B46
minoraverages/1919Reach,1918,Southern Association,,F20956,Allison,,0,Memphis,,of46
minoraverages/1919Reach,1918,Southern Association,,B00125,Altenberg,,0,Birmingham,,B50
minoraverages/1919Reach,1918,Southern Association,,F20935,Altenberg,,0,Birmingham,,of50
minoraverages/1919Reach,1918,Southern Association,,B00726,Aragon,,0,Memphis,,B69
minoraverages/1919Reach,1918,Southern Association,,F20518,Aragon,,0,Memphis,,3b13
minoraverages/1919Reach,1918,Southern Association,,F20604,Aragon,,0,Memphis,,ss56
minoraverages/1919Reach,1918,Southern Association,,B01078,Bailey,,0,New Orleans,,B19
minoraverages/1919Reach,1918,Southern Association,,F21158,Bailey,,0,New Orleans,,p18
minoraverages/1919Reach,1918,Southern Association,,P10202,Bailey,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,B00255,Baker,,0,Nashville,,B68
minoraverages/1919Reach,1918,Southern Association,,F20526,Baker,,0,Nashville,,3b58
minoraverages/1919Reach,1918,Southern Association,,B00264,Barbare,,0,New Orleans,,B70
minoraverages/1919Reach,1918,Southern Association,,F20560,Barbare,,0,New Orleans,,ss70
minoraverages/1919Reach,1918,Southern Association,,B00207,Barger,,0,Memphis,,B39
minoraverages/1919Reach,1918,Southern Association,,F20997,Barger,,0,Memphis,,of14
minoraverages/1919Reach,1918,Southern Association,,F21174,Barger,,0,Memphis,,p11
minoraverages/1919Reach,1918,Southern Association,,P10081,Barger,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,P10056,Barnhardt,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,B00084,Bates,,0,Mobile,,B67
minoraverages/1919Reach,1918,Southern Association,,F20962,Bates,,0,Mobile,,of67
minoraverages/1919Reach,1918,Southern Association,,B00771,Bennett,,0,Mobile,,B30
minoraverages/1919Reach,1918,Southern Association,,F21278,Bennett,,0,Mobile,,p19
minoraverages/1919Reach,1918,Southern Association,,P10231,Bennett,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,B00840,Bernsen,,0,Birmingham,,B62
minoraverages/1919Reach,1918,Southern Association,,F20265,Bernsen,,0,Birmingham,,1b51
minoraverages/1919Reach,1918,Southern Association,,F20369,Bernsen,,0,Birmingham,,2b11
minoraverages/1919Reach,1918,Southern Association,,B00783,Black,,0,Birmingham,,B17
minoraverages/1919Reach,1918,Southern Association,,F21397,Black,,0,Birmingham,,p13
minoraverages/1919Reach,1918,Southern Association,,P10312,Black,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,B00381,Bluhm,,0,New Orleans,,B69
minoraverages/1919Reach,1918,Southern Association,,F20189,Bluhm,,0,New Orleans,,1b69
minoraverages/1919Reach,1918,Southern Association,,B00021,Boman,,0,Little Rock,,B16
minoraverages/1919Reach,1918,Southern Association,,F21045,Boman,,0,Little Rock,,p13
minoraverages/1919Reach,1918,Southern Association,,P10137,Boman,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,B00811,Bratchi,,0,Memphis,,B73
minoraverages/1919Reach,1918,Southern Association,,F20919,Bratchi,,0,Memphis,,of73
minoraverages/1919Reach,1918,Southern Association,,F21370,Brennan,,0,Atlanta,,p25
minoraverages/1919Reach,1918,Southern Association,,P10399,Brennan,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,B00680,Brennen,,0,Atlanta,,B28
minoraverages/1919Reach,1918,Southern Association,,B01029,Brock,,0,Little Rock,,B21
minoraverages/1919Reach,1918,Southern Association,,F20144,Brock,,0,Little Rock,,c18
minoraverages/1919Reach,1918,Southern Association,,B00403,Brottem,,0,Little Rock,,B57
minoraverages/1919Reach,1918,Southern Association,,F20067,Brottem,,0,Little Rock,,c55
minoraverages/1919Reach,1918,Southern Association,,B00117,Bues,,0,Mobile,,B69
minoraverages/1919Reach,1918,Southern Association,,F20430,Bues,,0,Mobile,,3b59
minoraverages/1919Reach,1918,Southern Association,,B00343,Burke,,0,Nashville,,B70
minoraverages/1919Reach,1918,Southern Association,,F20425,Burke,,0,Nashville,,2b18
minoraverages/1919Reach,1918,Southern Association,,P10591,Cadore,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,F20829,Carrol,,0,Memphis,,of73
minoraverages/1919Reach,1918,Southern Association,,B00182,Carroll,,0,Memphis,,B73
minoraverages/1919Reach,1918,Southern Association,,B00427,Casey,,0,Atlanta,,B21
minoraverages/1919Reach,1918,Southern Association,,F20038,Casey,,0,Atlanta,,c21
minoraverages/1919Reach,1918,Southern Association,,B00475,Cavet,,0,Mobile,,B30
minoraverages/1919Reach,1918,Southern Association,,F21286,Cavet,,0,Mobile,,p20
minoraverages/1919Reach,1918,Southern Association,,P10336,Cavet,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,P10024,Ching,,0,all,,p
minoraverages/1919Reach,1918,Southern Association,,B00488,Clark,,0,Birmingham,,B56
minoraverages/1919Reach,1918,Southern Association,,F20303,Clark,,0,Birmingham,,2b56
minoraverages/1919Reach,1918,Southern Association,,B00638,Coleman,,0,Mobile,,B57
minoraverages/1919Reach,1918,Southern Association,,F20095,Coleman,,0,Mobile,,c54
