source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1947TSN,1946,Evangeline League,B00343,Abbott,George,0,Abbeville,,B24,abbott
1947TSN,1946,Evangeline League,F21416,Abbott,,0,Abbeville,,c,abbott
1947TSN,1946,Evangeline League,B00381,Alexander,Ellis,0,New Iberia,,B88,alexander
1947TSN,1946,Evangeline League,F21182,Alexander,,0,New Iberia,,1b,alexander
1947TSN,1946,Evangeline League,B01162,Allen,William G.,0,New Iberia,,B25,allen
1947TSN,1946,Evangeline League,B02575,Allen,,0,Alexandria,,B1,allen
1947TSN,1946,Evangeline League,F21286,Allen,,0,New Iberia,,c,allen
1947TSN,1946,Evangeline League,F21726,Amason,,1,Thibodaux,,c,amason
1947TSN,1946,Evangeline League,F21726,Amason,,2,Hammond,,c,amason
1947TSN,1946,Evangeline League,F21726,Amason,,T,,,c,amason
1947TSN,1946,Evangeline League,B02312,Ammons,,0,Abbeville,,B3,ammons
1947TSN,1946,Evangeline League,B00362,Anastasio,Charles,0,Alexandria,,B95,anastasio
1947TSN,1946,Evangeline League,F20046,Anastasio,,0,Alexandria,,of,anastasio
1947TSN,1946,Evangeline League,B01820,Anderman,Harold,0,Thibodaux,,B10,anderman
1947TSN,1946,Evangeline League,F21822,Anderman,,0,Thibodaux,,,anderman
1947TSN,1946,Evangeline League,B01947,Anderson,,0,New Iberia,,B7,anderson
1947TSN,1946,Evangeline League,B02244,Arnes,,0,Alexandria,,B7,ames
1947TSN,1946,Evangeline League,P10738,Arnes,,0,Alexandria,,P4p,ames
1947TSN,1946,Evangeline League,B02588,Arton,,0,Houma,,B1,arton
1947TSN,1946,Evangeline League,B02767,Ashcraft,,0,Hammond,,B2,ashcraft
1947TSN,1946,Evangeline League,P10917,Ashcraft,,0,Hammond,,P3p,ashcraft
1947TSN,1946,Evangeline League,B00210,Aucoin,Alvin,0,Abbeville,,B92,aucoin-abb
1947TSN,1946,Evangeline League,B00718,Aucoin,Patrick H.,1,Baton Rouge,,B41,aucoin-br+ham
1947TSN,1946,Evangeline League,B00718,Aucoin,Patrick H.,2,Hammond,,B73,aucoin-br+ham
1947TSN,1946,Evangeline League,B00718,Aucoin,Patrick H.,T,,,B114,aucoin-br+ham
1947TSN,1946,Evangeline League,F20265,Aucoin,,1,Baton Rouge,,c,aucoin-br+ham
1947TSN,1946,Evangeline League,F20265,Aucoin,,2,Hammond,,c,aucoin-br+ham
1947TSN,1946,Evangeline League,F20265,Aucoin,,T,,,c,aucoin-br+ham
1947TSN,1946,Evangeline League,F21381,Aucoin,,0,Abbeville,,,aucoin-abb
1947TSN,1946,Evangeline League,B02407,Baar,,0,Houma,,B1,baar
1947TSN,1946,Evangeline League,P10826,Baar,,0,Houma,,P1p,baar
1947TSN,1946,Evangeline League,B01368,Baird,Richard C.,0,Natchez,,B34,baird
1947TSN,1946,Evangeline League,F21076,Baird,,0,Natchez,,p,baird
1947TSN,1946,Evangeline League,P10320,Baird,,0,Natchez,,P27p,baird
1947TSN,1946,Evangeline League,B02304,Barlow,,0,Hammond,,B7,barlow
1947TSN,1946,Evangeline League,B02805,Barnes,,0,Thibodaux,,B1,barnes
1947TSN,1946,Evangeline League,B00726,Baron,Septine,1,Baton Rouge,,B57,baron
1947TSN,1946,Evangeline League,B00726,Baron,Septine,2,Hammond,,B11,baron
1947TSN,1946,Evangeline League,B00726,Baron,Septine,3,Alexandria,,B22,baron
1947TSN,1946,Evangeline League,B00726,Baron,Septine,T,,,B90,baron
1947TSN,1946,Evangeline League,F20206,Baron,,1,Baton Rouge,,ss,baron
1947TSN,1946,Evangeline League,F20206,Baron,,2,Alexandria,,ss,baron
1947TSN,1946,Evangeline League,F20206,Baron,,T,,,ss,baron
1947TSN,1946,Evangeline League,B02385,Bassett,,0,Houma,,B5,bassett
1947TSN,1946,Evangeline League,P10714,Bassett,,0,Houma,,P5p,bassett
1947TSN,1946,Evangeline League,B00255,Battle,Vincent,0,Abbeville,,B128,battle
1947TSN,1946,Evangeline League,F21397,Battle,,0,Abbeville,,ss,battle
1947TSN,1946,Evangeline League,B00037,Benning,W. E. (Babe),0,Hammond,,B45,benning
1947TSN,1946,Evangeline League,F20474,Benning,,0,Hammond,,,benning
1947TSN,1946,Evangeline League,P10901,Benning,,0,Hammond,,P16p,benning
emilbb,1946,Evangeline League,M92879,Benning,Babe,,Houma,,,benning
1947TSN,1946,Evangeline League,B01546,Bergeron,Earl J.,0,Houma,,B28,bergeron
1947TSN,1946,Evangeline League,F20832,Bergeron,,0,Houma,,of,bergeron
