source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/1947TSN,1946,Georgia-Florida League,adair,B00865,Adair,Thomas,0,Americus,,B29
minoraverages/1947TSN,1946,Georgia-Florida League,adair,F21638,Adair,,0,Americus,,p26
minoraverages/1947TSN,1946,Georgia-Florida League,adair,P10081,Adair,,0,Americus,,P26p
minoraverages/1947TSN,1946,Georgia-Florida League,alexander,B02399,Alexander,Theodore,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,amoroso,B02588,Amoroso,Dante,0,Valdosta,,
minoraverages/1947TSN,1946,Georgia-Florida League,amoroso,P10925,Amoroso,Dante,0,Valdosta,,P3p
minoraverages/1947TSN,1946,Georgia-Florida League,angeli,B00672,Angeli,Joseph,0,Tallahassee,,B125
minoraverages/1947TSN,1946,Georgia-Florida League,angeli,F20962,Angeli,,0,Tallahassee,,of123
minoraverages/1947TSN,1946,Georgia-Florida League,anjeski,B00101,Anjeski,,0,Tallahassee,,B63
minoraverages/1947TSN,1946,Georgia-Florida League,anjeski,F20970,Anjeski,,0,Tallahassee,,of63
minoraverages/1947TSN,1946,Georgia-Florida League,asmer,B01032,Asmer,John,0,Americus,,B46
minoraverages/1947TSN,1946,Georgia-Florida League,asmer,F21747,Asmer,,0,Americus,,p35
minoraverages/1947TSN,1946,Georgia-Florida League,asmer,P10113,Asmer,,0,Americus,,P35p
minoraverages/1947TSN,1946,Georgia-Florida League,atchison,B02361,Atchison,John,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,atchison,P10738,Atchison,John,0,Thomasville,,P3p
minoraverages/1947TSN,1946,Georgia-Florida League,august,B01143,August,Joseph,0,Tallahassee,,B13
minoraverages/1947TSN,1946,Georgia-Florida League,august,F20759,August,,0,Tallahassee,,of10
minoraverages/1947TSN,1946,Georgia-Florida League,bailey,B02244,Bailey,,0,Tallahassee,,
minoraverages/1947TSN,1946,Georgia-Florida League,bakunas,B02081,Bakunas,,0,Cordele,,
minoraverages/1947TSN,1946,Georgia-Florida League,balen,B01947,Balen,John,0,Albany,,
minoraverages/1947TSN,1946,Georgia-Florida League,barlam,B01733,Barlam,Barnett,0,Valdosta,,B24
minoraverages/1947TSN,1946,Georgia-Florida League,barlam,F21948,Barlam,,0,Valdosta,,p24
minoraverages/1947TSN,1946,Georgia-Florida League,barlam,P10464,Barlam,,0,Valdosta,,P24p
minoraverages/1947TSN,1946,Georgia-Florida League,barnes,B00229,Barnes,William,0,Moultrie,,B21
minoraverages/1947TSN,1946,Georgia-Florida League,barnes,F20375,Barnes,,0,Moultrie,,3b20
minoraverages/1947TSN,1946,Georgia-Florida League,batchko,B01509,Batchko,Joseph,1,Moultrie,,B17
minoraverages/1947TSN,1946,Georgia-Florida League,batchko,B01509,Batchko,Joseph,2,Thomasville,,B9
minoraverages/1947TSN,1946,Georgia-Florida League,batchko,B01509,Batchko,Joseph,T,,,B26
minoraverages/1947TSN,1946,Georgia-Florida League,batchko,F21229,Batchko,,1,Moultrie,,of
minoraverages/1947TSN,1946,Georgia-Florida League,batchko,F21229,Batchko,,2,Thomasville,,of
minoraverages/1947TSN,1946,Georgia-Florida League,batchko,F21229,Batchko,,T,,,of17
minoraverages/1947TSN,1946,Georgia-Florida League,batchko,P11115,Batchko,Joseph,0,Thomasville,,P1p
minoraverages/1947TSN,1946,Georgia-Florida League,bauer,B01119,Bauer,Edmund,0,Valdosta,,B24
minoraverages/1947TSN,1946,Georgia-Florida League,bauer,F21149,Bauer,,0,Valdosta,,of22
minoraverages/1947TSN,1946,Georgia-Florida League,belcher,B02478,Belcher,Neil,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,belcher,P11046,Belcher,Neil,0,Thomasville,,P2p
minoraverages/1947TSN,1946,Georgia-Florida League,bell,B00609,Bell,Jefferson,0,Albany,,B127
minoraverages/1947TSN,1946,Georgia-Florida League,bell,F20189,Bell,,0,Albany,,2b25
minoraverages/1947TSN,1946,Georgia-Florida League,bell,F20518,Bell,,0,Albany,,3b102
minoraverages/1947TSN,1946,Georgia-Florida League,bennett,B01546,Bennett,Craig,0,Tallahassee,,B26
minoraverages/1947TSN,1946,Georgia-Florida League,bennett,F21651,Bennett,,0,Tallahassee,,p25
minoraverages/1947TSN,1946,Georgia-Florida League,bennett,P10534,Bennett,,0,Tallahassee,,P25p
minoraverages/1947TSN,1946,Georgia-Florida League,berman,B02542,Berman,Norman,0,Valdosta,,
minoraverages/1947TSN,1946,Georgia-Florida League,bishop,B01078,Bishop,Charles,0,Albany,,B33
minoraverages/1947TSN,1946,Georgia-Florida League,bishop,F20829,Bishop,,0,Albany,,of15
minoraverages/1947TSN,1946,Georgia-Florida League,bishop,F22103,Bishop,,0,Albany,,p15
minoraverages/1947TSN,1946,Georgia-Florida League,bishop,P10137,Bishop,,0,Albany,,P15p
minoraverages/1947TSN,1946,Georgia-Florida League,blackmon,B02665,Blackmon,Grover,0,Waycross,,
minoraverages/1947TSN,1946,Georgia-Florida League,blackwell,B00833,Blackwell,Thomas,0,Moultrie,,B99
minoraverages/1947TSN,1946,Georgia-Florida League,blackwell,F20425,Blackwell,,0,Moultrie,,3b92
minoraverages/1947TSN,1946,Georgia-Florida League,booth,B02486,Booth,Wayne,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,booth,P11067,Booth,Wayne,0,Thomasville,,P1p
minoraverages/1947TSN,1946,Georgia-Florida League,bozeman,B02357,Bozeman,James,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,bozeman,P11072,Bozeman,James,0,Thomasville,,P1p
minoraverages/1947TSN,1946,Georgia-Florida League,brancato,B01580,Brancato,James,0,Valdosta,,B28
minoraverages/1947TSN,1946,Georgia-Florida League,brancato,F21000,Brancato,,0,Valdosta,,of28
minoraverages/1947TSN,1946,Georgia-Florida League,brand,B01601,Brand,Clarence,0,Albany,,B35
minoraverages/1947TSN,1946,Georgia-Florida League,brand,F20547,Brand,,0,Albany,,3b24
minoraverages/1947TSN,1946,Georgia-Florida League,brand,F21021,Brand,,0,Albany,,of11
minoraverages/1947TSN,1946,Georgia-Florida League,brannan,B00308,Brannan,Charles,0,Tallahassee,,B112
minoraverages/1947TSN,1946,Georgia-Florida League,brannan,F20095,Brannan,,0,Tallahassee,,1b98
minoraverages/1947TSN,1946,Georgia-Florida League,brannan,F20721,Brannan,,0,Tallahassee,,of13
minoraverages/1947TSN,1946,Georgia-Florida League,braun,B00651,Braun,Kenneth,0,Valdosta,,B64
minoraverages/1947TSN,1946,Georgia-Florida League,braun,F21163,Braun,,0,Valdosta,,of15
minoraverages/1947TSN,1946,Georgia-Florida League,braun,F22061,Braun,,0,Valdosta,,p23
minoraverages/1947TSN,1946,Georgia-Florida League,braun,P10043,Braun,,0,Valdosta,,P23p
minoraverages/1947TSN,1946,Georgia-Florida League,brightwell,B01658,Brightwell,William,0,Valdosta,,B24
minoraverages/1947TSN,1946,Georgia-Florida League,brightwell,F21985,Brightwell,,0,Valdosta,,p19
minoraverages/1947TSN,1946,Georgia-Florida League,brightwell,P10062,Brightwell,,0,Valdosta,,P19p
minoraverages/1947TSN,1946,Georgia-Florida League,brooks.w,B00013,Brooks,Warren,0,Moultrie,,B15
minoraverages/1947TSN,1946,Georgia-Florida League,brooks.f,B00163,Brooks,Floyd,0,Moultrie,,B103
minoraverages/1947TSN,1946,Georgia-Florida League,brooks.w,F20190,Brooks,,0,Moultrie,,2b14
minoraverages/1947TSN,1946,Georgia-Florida League,brooks.f,F20265,Brooks,,0,Moultrie,,2b96
minoraverages/1947TSN,1946,Georgia-Florida League,brown,B02516,Brown,,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,brown,P11023,Brown,,0,Thomasville,,P1p
minoraverages/1947TSN,1946,Georgia-Florida League,burkwitt,B00811,Burkwitt,Irwin,1,Cordele,,B104
minoraverages/1947TSN,1946,Georgia-Florida League,burkwitt,B00811,Burkwitt,Irwin,2,Moultrie,,B1
minoraverages/1947TSN,1946,Georgia-Florida League,burkwitt,B00811,Burkwitt,Irwin,T,,,B105
minoraverages/1947TSN,1946,Georgia-Florida League,burkwitt,F21174,Burkwitt,,1,Cordele,,of
minoraverages/1947TSN,1946,Georgia-Florida League,burkwitt,F21174,Burkwitt,,2,Moultrie,,of
minoraverages/1947TSN,1946,Georgia-Florida League,burkwitt,F21174,Burkwitt,,T,,,of105
minoraverages/1947TSN,1946,Georgia-Florida League,cagle,B02312,Cagle,Lamar,0,Tallahassee,,
minoraverages/1947TSN,1946,Georgia-Florida League,cahill,B00854,Cahill,Norman,0,Valdosta,,B12
minoraverages/1947TSN,1946,Georgia-Florida League,cahill,F21335,Cahill,,0,Valdosta,,of12
minoraverages/1947TSN,1946,Georgia-Florida League,campbell,B02429,Campbell,Clifford,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,campbell,P10640,Campbell,Clifford,0,Thomasville,,P6p
minoraverages/1947TSN,1946,Georgia-Florida League,carlson,B01960,Carlson,Lesley,0,Albany,,
minoraverages/1947TSN,1946,Georgia-Florida League,carlson,P10805,Carlson,Lesley,0,Albany,,P4p
minoraverages/1947TSN,1946,Georgia-Florida League,castelgrande,B00739,Castelgrande,Vito,0,Tallahassee,,B113
minoraverages/1947TSN,1946,Georgia-Florida League,castelgrande,F20924,Castelgrande,,0,Tallahassee,,of109
minoraverages/1947TSN,1946,Georgia-Florida League,catchpole,B02373,Catchpole,James,0,Thomasville,,
minoraverages/1947TSN,1946,Georgia-Florida League,catchpole,P10860,Catchpole,James,0,Thomasville,,P5p
