source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1947TSN,1946,East Texas League,B02591,Abit,James,0,Henderson,,,abit
1947TSN,1946,East Texas League,B01567,Alexander,Ellis,0,Lufkin,,B25,alexander
1947TSN,1946,East Texas League,F20095,Alexander,,0,Lufkin,,1b19,alexander
1947TSN,1946,East Texas League,B00936,Allday,Roy,1,Texarkana,,,allday
1947TSN,1946,East Texas League,B00936,Allday,Roy,2,Greenville,,,allday
1947TSN,1946,East Texas League,B00936,Allday,Roy,T,,,B36,allday
1947TSN,1946,East Texas League,F20956,Allday,,1,Texarkana,,c,allday
1947TSN,1946,East Texas League,F20956,Allday,,2,Greenville,,c,allday
1947TSN,1946,East Texas League,F20956,Allday,,T,,,c27,allday
1947TSN,1946,East Texas League,B01551,Allen,William,0,Tyler,,B14,allen-tyl
1947TSN,1946,East Texas League,B02113,Allen,Wayne,0,Paris,,,allen-par
1947TSN,1946,East Texas League,F20970,Allen,,0,Tyler,,c13,allen-tyl
1947TSN,1946,East Texas League,B00887,Alvis,John,0,Jacksonville,,B25,alvis
1947TSN,1946,East Texas League,F20737,Alvis,,0,Jacksonville,,3b14,alvis
1947TSN,1946,East Texas League,B00718,Anderson,Leslie,0,Greenville,,B135,anderson
1947TSN,1946,East Texas League,F20583,Anderson,,0,Greenville,,3b135,anderson
1947TSN,1946,East Texas League,B01514,Arnes,Roy,0,Henderson,,B10,arnes
1947TSN,1946,East Texas League,P10168,Arnes,Roy,0,Henderson,,P10p,arnes
1947TSN,1946,East Texas League,B01384,Ashcraft,James,0,Greenville,,B46,ashcraft
1947TSN,1946,East Texas League,F21021,Ashcraft,,0,Greenville,,lf43,ashcraft
1947TSN,1946,East Texas League,B00794,Ashworth,James,0,Jacksonville,,B79,ashworth
1947TSN,1946,East Texas League,F20878,Ashworth,,0,Jacksonville,,c28,ashworth
1947TSN,1946,East Texas League,P10654,Ashworth,James,0,Jacksonville,,P25p,ashworth
1947TSN,1946,East Texas League,B02184,Baker,Al,0,Paris,,,baker
1947TSN,1946,East Texas League,B00865,Bartkowski,Stanley,0,Texarkana,,B60,bartkowski
1947TSN,1946,East Texas League,F21264,Bartkowski,,0,Texarkana,,rf32,bartkowski
1947TSN,1946,East Texas League,F21335,Bartkowski,,0,Texarkana,,cf24,bartkowski
1947TSN,1946,East Texas League,B00403,Basile,Joseph,0,Sherman,,B82,basile
1947TSN,1946,East Texas League,F20038,Basile,,0,Sherman,,1b82,basile
1947TSN,1946,East Texas League,B00488,Benson,Eugene,0,Paris,,B138,benson
1947TSN,1946,East Texas League,F20189,Benson,,0,Paris,,1b20,benson
1947TSN,1946,East Texas League,F20893,Benson,,0,Paris,,c43,benson
1947TSN,1946,East Texas League,F21158,Benson,,0,Paris,,rf28,benson
1947TSN,1946,East Texas League,F21427,Benson,,0,Paris,,cf25,benson
1947TSN,1946,East Texas League,B00308,Berry,John,0,Texarkana,,B105,berry
1947TSN,1946,East Texas League,F20287,Berry,,0,Texarkana,,2b97,berry
