source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1947TSN,1946,Canadian-American League,B01885,Adie,John,0,Pittsfield,,B17,adie
1947TSN,1946,Canadian-American League,F22127,Adie,,0,Pittsfield,,p17,adie
1947TSN,1946,Canadian-American League,P10024,Adie,,0,Pittsfield,,P17p,adie
1947TSN,1946,Canadian-American League,B01032,Aeschliman,Dennis,0,Quebec,,B93,aeschliman
1947TSN,1946,Canadian-American League,F21037,Aeschliman,,0,Quebec,,of92,aeschliman
1947TSN,1946,Canadian-American League,B00614,Ahlers,Harry,0,Amsterdam,,B119,ahlers
1947TSN,1946,Canadian-American League,F21241,Ahlers,,0,Amsterdam,,of117,ahlers
1947TSN,1946,Canadian-American League,B02312,Allen,John,0,Pittsfield,,,allen
1947TSN,1946,Canadian-American League,P10949,Allen,,0,Pittsfield,,p,allen
1947TSN,1946,Canadian-American League,B01234,Angell,Peter,0,Rome,,B45,angell
1947TSN,1946,Canadian-American League,F21021,Angell,,0,Rome,,of28,angell
1947TSN,1946,Canadian-American League,F21854,Angell,,0,Rome,,p12,angell
1947TSN,1946,Canadian-American League,P10357,Angell,,0,Rome,,P12p,angell
1947TSN,1946,Canadian-American League,B01625,Anthony,Socrates,0,Rome,,B13,anthony
1947TSN,1946,Canadian-American League,F21544,Anthony,,0,Rome,,c13,anthony
1947TSN,1946,Canadian-American League,B02410,Aragon,James,0,Quebec,,,aragon
1947TSN,1946,Canadian-American League,B02687,Augustine,Chester,0,Schenectady,,,augustine
1947TSN,1946,Canadian-American League,B00695,Aylward,Richard,0,Quebec,,B112,aylward
1947TSN,1946,Canadian-American League,F20878,Aylward,,0,Quebec,,of19,aylward
1947TSN,1946,Canadian-American League,F21427,Aylward,,0,Quebec,,c85,aylward
1947TSN,1946,Canadian-American League,B01836,Baker,Charles,0,Schenectady,,B28,baker
1947TSN,1946,Canadian-American League,F21609,Baker,,0,Schenectady,,p28,baker
1947TSN,1946,Canadian-American League,P10304,Baker,,0,Schenectady,,P28p,baker
1947TSN,1946,Canadian-American League,B02534,Balash,Walter,0,Rome,,,balash
1947TSN,1946,Canadian-American League,P11115,Balash,,0,Rome,,p,balash
