source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1947TSN,1946,Coastal Plain League,B00469,Adair,Howard V.,0,New Bern,,B23,adair
1947TSN,1946,Coastal Plain League,F20908,Adair,,0,New Bern,,of,adair
1947TSN,1946,Coastal Plain League,B01722,Adams,John,0,Fayetteville,,,adams
1947TSN,1946,Coastal Plain League,B01595,Alamo,Joseph,0,Greenville,,B42,alamo
1947TSN,1946,Coastal Plain League,F20518,Alamo,,0,Greenville,,p,alamo
1947TSN,1946,Coastal Plain League,P10575,Alamo,,0,Greenville,,P42p,alamo
1947TSN,1946,Coastal Plain League,B02336,Aldridge,Marion Warren,0,New Bern,,,aldridge
1947TSN,1946,Coastal Plain League,B01551,Alhouse,William G.,0,Goldsboro,,B23,alhouse
1947TSN,1946,Coastal Plain League,F20425,Alhouse,,0,Goldsboro,,ss,alhouse
1947TSN,1946,Coastal Plain League,B00614,Alusik,John A.,0,Wilson,,B83,alusik
1947TSN,1946,Coastal Plain League,F21695,Alusik,,0,Wilson,,2b,alusik
1947TSN,1946,Coastal Plain League,B00125,Anderson,Don,0,Fayetteville,,B110,anderson-fay
1947TSN,1946,Coastal Plain League,B02385,Anderson,Carl,0,New Bern,,,anderson-nb
1947TSN,1946,Coastal Plain League,F20153,Anderson,D.,0,Fayetteville,,2b,anderson-fay
emilbb,1946,Coastal Plain League,M92760,Anderson,Don,,Fayetteville,,,anderson-fay
1947TSN,1946,Coastal Plain League,B00806,Andrews,Kenneth,0,Tarboro,,B98,andrews
1947TSN,1946,Coastal Plain League,F21442,Andrewsh,,0,Tarboro,,ss,andrews
1947TSN,1946,Coastal Plain League,B01108,Arakelian,Javin,0,Tarboro,,B15,arakelian
1947TSN,1946,Coastal Plain League,F21397,Arakelian,,0,Tarboro,,of,arakelian
1947TSN,1946,Coastal Plain League,B02008,Backner,Clinton Thomas A.,0,Goldsboro,,,backner
1947TSN,1946,Coastal Plain League,B01466,Ballam,Dean George,0,Greenville,,B43,ballam
1947TSN,1946,Coastal Plain League,F20463,Ballam,,0,Greenville,,p,ballam
1947TSN,1946,Coastal Plain League,P10432,Ballam,,0,Greenville,,P41p,ballam
1947TSN,1946,Coastal Plain League,B00752,Ballentine,Curtis,0,Rocky Mount,,B81,ballentine
1947TSN,1946,Coastal Plain League,F21125,Ballentine,,0,Rocky Mount,,1b,ballentine
1947TSN,1946,Coastal Plain League,B01181,Bankston,Thomas J.,0,Kinston,,B50,bankston
1947TSN,1946,Coastal Plain League,F20776,Bankston,,0,Kinston,,p,bankston
1947TSN,1946,Coastal Plain League,P10097,Bankston,,0,Kinston,,P34p,bankston
1947TSN,1946,Coastal Plain League,B02407,Basinalt,Joseph N.,0,New Bern,,,basinalt
1947TSN,1946,Coastal Plain League,B00117,Bauer,Edward A.,0,Wilson,,B124,bauer
1947TSN,1946,Coastal Plain League,F21672,Bauer,,0,Wilson,,3b,bauer
1947TSN,1946,Coastal Plain League,B01674,Baxter,Robert,0,Kinston,,B17,baxter
1947TSN,1946,Coastal Plain League,F20620,Baxter,,0,Kinston,,p,baxter
1947TSN,1946,Coastal Plain League,P10611,Baxter,,0,Kinston,,P13p,baxter
1947TSN,1946,Coastal Plain League,B01601,Bearry,Robert,0,Tarboro,,B16,bearry
