source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1947TSN,1946,Georgia-Alabama League,allen,B00609,Allen,John,0,LaGrange,,,129,,
minoraverages/1947TSN,1946,Georgia-Alabama League,allen,F20211,Allen,,0,LaGrange,,,,,2b29
minoraverages/1947TSN,1946,Georgia-Alabama League,allen,F20391,Allen,,0,LaGrange,,,,,3b12
minoraverages/1947TSN,1946,Georgia-Alabama League,allen,F20864,Allen,,0,LaGrange,,,,,of81
minoraverages/1947TSN,1946,Georgia-Alabama League,allen,P11115,Allen,John,0,LaGrange,,,,1,p
minoraverages/1947TSN,1946,Georgia-Alabama League,anderson,B01722,Anderson,,0,Carrollton,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,astin,B02231,Astin,Robert,0,Newnan,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,astin,P10542,Astin,Robert,0,Newnan,,,,3,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bailey,B00130,Bailey,Donald,0,Opelika,,,94,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bailey,F20080,Bailey,,0,Opelika,,,,,1b38
minoraverages/1947TSN,1946,Georgia-Alabama League,bailey,F21037,Bailey,,0,Opelika,,,,,of53
minoraverages/1947TSN,1946,Georgia-Alabama League,bailey,P10847,Bailey,Donald,0,Opelika,,,,3,p
minoraverages/1947TSN,1946,Georgia-Alabama League,ball,B00125,Ball,John,0,Newnan,,,67,,
minoraverages/1947TSN,1946,Georgia-Alabama League,ball,F20189,Ball,,0,Newnan,,,,,2b67
minoraverages/1947TSN,1946,Georgia-Alabama League,ball,P10925,Ball,John,0,Newnan,,,,1,p
minoraverages/1947TSN,1946,Georgia-Alabama League,barkley,B01740,Barkley,,0,Carrollton,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,barkley,P10591,Barkley,,0,Carrollton,,,,4,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bartula,B02751,Bartula,,0,Valley,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bartula,P11014,Bartula,,0,Valley,,,,2,p
minoraverages/1947TSN,1946,Georgia-Alabama League,beasley,B01682,Beasley,,0,Carrollton,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,benezue,B02738,Benezue,,0,Valley,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,benezue,P11233,Benezue,,0,Valley,,,,1,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bennett,B01947,Bennett,,0,LaGrange,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bennett,P10503,Bennett,,0,LaGrange,,,,3,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bieser,B01428,Bieser,Fred,0,Carrollton,,,24,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bieser,F20981,Bieser,,0,Carrollton,,,,,of10
minoraverages/1947TSN,1946,Georgia-Alabama League,blackstock,B00475,Blackstock,Harold,0,Valley,,,47,,
minoraverages/1947TSN,1946,Georgia-Alabama League,blackstock,F20287,Blackstock,,0,Valley,,,,,3b40
minoraverages/1947TSN,1946,Georgia-Alabama League,blaze,B02826,Blaze,,0,Valley,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,B00502,Borders,Aubrey,1,Newnan,,,13,,
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,B00502,Borders,Aubrey,2,Carrollton,,,16,,
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,B00502,Borders,Aubrey,T,,,,29,,
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,F21491,Borders,,1,Newnan,,,,,p
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,F21491,Borders,,2,Carrollton,,,,,p
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,F21491,Borders,,T,,,,,,p25
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,P10184,Borders,,1,Newnan,,,,10,p
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,P10184,Borders,,2,Carrollton,,,,15,p
minoraverages/1947TSN,1946,Georgia-Alabama League,borders,P10184,Borders,,T,,,,,25,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bosarge,B00887,Bosarge,Vincent,0,Valley,,,120,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bosarge,F20604,Bosarge,,0,Valley,,,,,ss119
minoraverages/1947TSN,1946,Georgia-Alabama League,bosser,B01595,Bosser,Melvin,0,Carrollton,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bosser,P10714,Bosser,Melvin,0,Carrollton,,,,4,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bottoms,B00013,Bottoms,Woodrow,0,Newnan,,,80,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bottoms,F20458,Bottoms,,0,Newnan,,,,,3b68
minoraverages/1947TSN,1946,Georgia-Alabama League,bottoms,F20583,Bottoms,,0,Newnan,,,,,ss13
minoraverages/1947TSN,1946,Georgia-Alabama League,boyer,B02429,Boyer,,0,Opelika,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,boyer,P10818,Boyer,,0,Opelika,,,,5,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bridges,B01509,Bridges,Harold,1,LaGrange,,,13,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bridges,B01509,Bridges,Harold,2,Valley,,,3,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bridges,B01509,Bridges,Harold,T,,,,16,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bridges,F21667,Bridges,,1,LaGrange,,,,,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bridges,F21667,Bridges,,2,Valley,,,,,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bridges,F21667,Bridges,,T,,,,,,p12
minoraverages/1947TSN,1946,Georgia-Alabama League,bridges,P10441,Bridges,,0,LaGrange,,,,12,p
minoraverages/1947TSN,1946,Georgia-Alabama League,brock,B00092,Brock,,0,Carrollton,,,12,,
minoraverages/1947TSN,1946,Georgia-Alabama League,brock,F21416,Brock,,0,Carrollton,,,,,p12
minoraverages/1947TSN,1946,Georgia-Alabama League,brock,P10113,Brock,,0,Carrollton,,,,12,p
minoraverages/1947TSN,1946,Georgia-Alabama League,brodgen,B00840,Brogden,Otis,0,Opelika,,,52,,
minoraverages/1947TSN,1946,Georgia-Alabama League,brodgen,F20279,Brogden,,0,Opelika,,,,,2b43
minoraverages/1947TSN,1946,Georgia-Alabama League,brown.l,B00912,Brown,Lloyd,0,Newnan,,,38,,
minoraverages/1947TSN,1946,Georgia-Alabama League,brown.h,B01368,Brown,Hubert,0,Newnan,,,10,,
minoraverages/1947TSN,1946,Georgia-Alabama League,brown.l,F21059,Brown,,0,Newnan,,,,,of11
minoraverages/1947TSN,1946,Georgia-Alabama League,brown.h,F21286,Brown,,0,Newnan,,,,,p10
minoraverages/1947TSN,1946,Georgia-Alabama League,brown.l,F21335,Brown,L.,0,Newnan,,,,,p20
minoraverages/1947TSN,1946,Georgia-Alabama League,brown.l,P10024,Brown,L.,0,Newnan,,,,20,p
minoraverages/1947TSN,1946,Georgia-Alabama League,brown.h,P10290,Brown,H.,0,Newnan,,,,10,p
minoraverages/emilbb,1946,Georgia-Alabama League,brown.l,M93088,Brown,Lloyd,,Newnan,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,browning,B00229,Browning,Theodore,0,Newnan,,,123,,
minoraverages/1947TSN,1946,Georgia-Alabama League,browning,F20721,Browning,,0,Newnan,,,,,of123
minoraverages/1947TSN,1946,Georgia-Alabama League,browning,P11206,Browning,Theodore,0,Newnan,,,,1,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bryson.jes,B02348,Bryson,Jesse,0,Opelika,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bryson.jos,P10611,Bryson,Joseph,0,Opelika,,,,8,p
minoraverages/1947TSN,1946,Georgia-Alabama League,bucek,B00232,Bucek,John,0,Newnan,,,98,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bucek,F20327,Bucek,,0,Newnan,,,,,3b10
minoraverages/1947TSN,1946,Georgia-Alabama League,bucek,F20745,Bucek,,0,Newnan,,,,,of86
minoraverages/1947TSN,1946,Georgia-Alabama League,bucek,P10974,Bucek,John,0,Newnan,,,,3,p
minoraverages/1947TSN,1946,Georgia-Alabama League,buck,B02550,Buck,Joseph,0,Tallassee,,,,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bundrick,B00833,Bundrick,Clinton,0,Tallassee,,,14,,
minoraverages/1947TSN,1946,Georgia-Alabama League,bundrick,F20620,Bundrick,,0,Tallassee,,,,,ss13
