source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1956,Arizona-Mexico League,,M91556,Arteaga,Virgilio,,Tijuana,,
emilbb,1956,Arizona-Mexico League,,M91524,Barton,Larry,,Mexicali,,
emilbb,1956,Arizona-Mexico League,,M91495,Capps,Bill,,Phoenix,,
emilbb,1956,Arizona-Mexico League,,M91480,Galina,Carlos,,Nogales,,
emilbb,1956,Arizona-Mexico League,,M91472,Gardner,Jerry,,Douglas,,
emilbb,1956,Arizona-Mexico League,,M91467,Garibay,Memo,,Cananea,,
emilbb,1956,Arizona-Mexico League,,M91519,Harris,Bill,,Yuma,,
emilbb,1956,Arizona-Mexico League,,M91543,Jameson,Don,,Tucson,,
emilbb,1956,Arizona-Mexico League,,M91508,Wietelmann,Whitey,,Yuma,,
emilbb,1956,Arizona-Mexico League,,M91535,Wilson,Artie,,Mexicali,,
