source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1956,Mexican League,,M90349,Amaro,Santos,,Veracruz,,
minoraverages/emilbb,1956,Mexican League,,M90396,Bragana,Ramon,,Nuevo Laredo,,
minoraverages/emilbb,1956,Mexican League,,M90374,Castano,Antonio,,Nuevo Laredo,,
minoraverages/emilbb,1956,Mexican League,,M90358,Dihigo,Martin,,Veracruz,,
minoraverages/emilbb,1956,Mexican League,,M90325,Genovese,George,,Mexico City Tigers,,
minoraverages/emilbb,1956,Mexican League,,M90382,Kellman,Leon,,Nuevo Laredo,,
minoraverages/emilbb,1956,Mexican League,,M90330,Luque,Dolf,,Yucatan,,
minoraverages/emilbb,1956,Mexican League,,M90317,Salazar,Lazaro,,Mexico City Reds,,
minoraverages/emilbb,1956,Mexican League,,M90363,Torres,Epitacio,,Monterrey,,
