league.key,league.year,league.name.full,league.name.short
2019-EPBL,2019,Empire Professional Baseball League,Empire
2019-USBL,2019,United Shore Baseball League,United Shore
2019-COPL,2019,Coastal Plain League,Coastal Plain
2019-DUTM,2019,Dutch Major League,Dutch Major
2019-ITSA,2019,Italian Baseball League,Italian
2019-FFDB,2019,French Division 1,French
