source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1995,Carolina League,,M91006,Berry,Mark,,Winston-Salem,,
minoraverages/emilbb,1995,Carolina League,,M91011,Hayes,Bill,,Salem,,
minoraverages/emilbb,1995,Carolina League,,M90967,Hill,Marc,,Lynchburg,,
minoraverages/emilbb,1995,Carolina League,,M90972,Huppert,Dave,,Prince William,,
minoraverages/emilbb,1995,Carolina League,,M90995,MacKenzie,Gordy,,Kinston,,
minoraverages/emilbb,1995,Carolina League,,M90951,Mizerock,John,,Wilmington,,
minoraverages/emilbb,1995,Carolina League,,M90980,O'Berry,Mike,,Frederick,,
minoraverages/emilbb,1995,Carolina League,,M91022,West,Matt,,Durham,,
