source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
emilbb,1995,Midwest League,M91200,Colborn,Jim,,West Michigan,,,
emilbb,1995,Midwest League,M91259,Goff,Mike,,Wisconsin,,,
emilbb,1995,Midwest League,M91185,Hale,DeMarlo,,Michigan,,,
emilbb,1995,Midwest League,M91305,Hart,Mike,,Burlington,,,
emilbb,1995,Midwest League,M91245,Jones,Lynn,,Kane County,,,
emilbb,1995,Midwest League,M91213,Kendall,Fred,,South Bend,,,
emilbb,1995,Midwest League,M91221,Kilgo,Dub,,Beloit,,,
emilbb,1995,Midwest League,M91276,Lawless,Tom,,Cedar Rapids,,,
emilbb,1995,Midwest League,M91268,Pankovits,Jim,,Quad Cities,,,
emilbb,1995,Midwest League,M91284,Poldberg,Brian,,Springfield,,,
emilbb,1995,Midwest League,M91237,Roadcop,Steve,,Rockford,,,
emilbb,1995,Midwest League,M91199,Rohn,Dan,,Fort Wayne,,,
emilbb,1995,Midwest League,M91318,Romero,Ed,,Clinton,,,
emilbb,1995,Midwest League,M91292,Silver,Roy,,Peoria,,,
