source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1916Reach,1915,Blue Ridge League,agnew,B00531,Agnew,,0,Frederick,,,71,,
minoraverages/1916Reach,1915,Blue Ridge League,agnew,F20745,Agnew,,0,Frederick,,,,,2b71
minoraverages/1916Reach,1915,Blue Ridge League,barnhart,B00397,Barnhart,,0,Frederick,,,77,,
minoraverages/1916Reach,1915,Blue Ridge League,barnhart,F20935,Barnhart,,0,Frederick,,,,,3b77
minoraverages/1916Reach,1915,Blue Ridge League,barton,B00667,Barton,,0,Hagerstown,,,9,,
minoraverages/1916Reach,1915,Blue Ridge League,barton,F20051,Barton,,0,Hagerstown,,,,,p9
minoraverages/1916Reach,1915,Blue Ridge League,barton,P10192,Barton,,0,Hagerstown,,,,,
minoraverages/1916Reach,1915,Blue Ridge League,bashore,B00718,Bashore,,0,Gettysburg,,,51,,
minoraverages/1916Reach,1915,Blue Ridge League,bashore,F20552,Bashore,,0,Gettysburg,,,,,1b12
minoraverages/1916Reach,1915,Blue Ridge League,bashore,F21370,Bashore,,0,Gettysburg,,,,,lf24
minoraverages/1916Reach,1915,Blue Ridge League,bashore,F21450,Bashore,,0,Gettysburg,,,,,cf10
minoraverages/1916Reach,1915,Blue Ridge League,bashore,F21651,Bashore,,0,Gettysburg,,,,,rf5
minoraverages/1916Reach,1915,Blue Ridge League,bigler,B00241,Bigler,,0,Gettysburg,,,69,,
minoraverages/1916Reach,1915,Blue Ridge League,bigler,F20924,Bigler,,0,Gettysburg,,,,,3b68
minoraverages/1916Reach,1915,Blue Ridge League,bitters,B00752,Bitters,,1,Chambersburg,,,,,
minoraverages/1916Reach,1915,Blue Ridge League,bitters,B00752,Bitters,,2,Gettysburg,,,,,
minoraverages/1916Reach,1915,Blue Ridge League,bitters,B00752,Bitters,,T,,,,7,,
minoraverages/1916Reach,1915,Blue Ridge League,bitters,F20342,Bitters,,1,Chambersburg,,,,,p
minoraverages/1916Reach,1915,Blue Ridge League,bitters,F20342,Bitters,,2,Gettysburg,,,,,p
minoraverages/1916Reach,1915,Blue Ridge League,bitters,F20342,Bitters,,T,,,,,,p7
minoraverages/1916Reach,1915,Blue Ridge League,bitters,P10202,Bitters,,1,Chambersburg,,,,,
minoraverages/1916Reach,1915,Blue Ridge League,bitters,P10202,Bitters,,2,Gettysburg,,,,,
minoraverages/1916Reach,1915,Blue Ridge League,bitters,P10202,Bitters,,T,,,,,,
minoraverages/1916Reach,1915,Blue Ridge League,blunt,B00783,Blunt,,0,Hagerstown,,,23,,
minoraverages/1916Reach,1915,Blue Ridge League,blunt,F20518,Blunt,,0,Hagerstown,,,,,c16
minoraverages/1916Reach,1915,Blue Ridge League,blunt,F21255,Blunt,,0,Hagerstown,,,,,lf7
minoraverages/1916Reach,1915,Blue Ridge League,boyd,B01203,Boyd,,0,Hagerstown,,,7,,
minoraverages/1916Reach,1915,Blue Ridge League,boyd,F20072,Boyd,,0,Hagerstown,,,,,p7
minoraverages/1916Reach,1915,Blue Ridge League,boyd,P10304,Boyd,,0,Hagerstown,,,,,
minoraverages/1916Reach,1915,Blue Ridge League,boyle,B00163,Boyle,,0,Chambersburg,,,9,,
