source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1915,Nebraska State League,bennett,M92293,Bennett,Leonard,,Hastings,,
emilbb,1915,Nebraska State League,claire,M92335,Claire,Harry,,Grand Island,,
emilbb,1915,Nebraska State League,fillman,M92286,Fillman,John,,Beatrice,,
emilbb,1915,Nebraska State League,justus,M92356,Justus,Frank,,Columbus,,
emilbb,1915,Nebraska State League,matney,M92343,Matney,Grover,,Kearney,,
emilbb,1915,Nebraska State League,pierce,M92308,Pierce,John,,York,,
emilbb,1915,Nebraska State League,shaner,M92319,Shaner,Bert,,Fairbury,,
emilbb,1915,Nebraska State League,towne,M92324,Towne,"Jay ""Babe""",,Norfolk,,
