source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1912Spalding,1911,Tri-State League,,B00638,Abbott,,0,York,,,107,,
minoraverages/1912Spalding,1911,Tri-State League,,F20657,Abbott,,0,York,,,,,of107
minoraverages/1912Spalding,1911,Tri-State League,,B00264,Agnew,,0,Lancaster,,,13,,
minoraverages/1912Spalding,1911,Tri-State League,,F20265,Agnew,,0,Lancaster,,,,,2b13
minoraverages/1912Spalding,1911,Tri-State League,,B01032,Bastian,,0,Wilmington,,,96,,
minoraverages/1912Spalding,1911,Tri-State League,,F20128,Bastian,,0,Wilmington,,,,,1b88
minoraverages/1912Spalding,1911,Tri-State League,,B01078,Bates,,0,Altoona,,,46,,
minoraverages/1912Spalding,1911,Tri-State League,,F20316,Bates,,0,Altoona,,,,,3b38
minoraverages/1912Spalding,1911,Tri-State League,,B01181,Baxter,,0,Wilmington,,,26,,
minoraverages/1912Spalding,1911,Tri-State League,,F21000,Baxter,,0,Wilmington,,,,,p25
minoraverages/1912Spalding,1911,Tri-State League,,P10244,Baxter,,0,Wilmington,,,,,p
minoraverages/1912Spalding,1911,Tri-State League,,B01170,Bellis,,0,Wilmington,,,29,,
minoraverages/1912Spalding,1911,Tri-State League,,F20254,Bellis,,0,Wilmington,,,,,2b14
minoraverages/1912Spalding,1911,Tri-State League,,F20342,Bellis,,0,Wilmington,,,,,3b15
minoraverages/1912Spalding,1911,Tri-State League,,B01055,Bentley,,0,Altoona,,,45,,
minoraverages/1912Spalding,1911,Tri-State League,,F21241,Bentley,,0,Altoona,,,,,p37
minoraverages/1912Spalding,1911,Tri-State League,,P10228,Bentley,,1,Altoona,,,,,p
minoraverages/1912Spalding,1911,Tri-State League,,P10228,Bentley,,2,York,,,,,p
minoraverages/1912Spalding,1911,Tri-State League,,P10228,Bentley,,T,,,,,,p
minoraverages/1912Spalding,1911,Tri-State League,,B00278,Bowman,,0,York,,,36,,
minoraverages/1912Spalding,1911,Tri-State League,,F20166,Bowman,,0,York,,,,,2b34
minoraverages/1912Spalding,1911,Tri-State League,,B01337,Brazell,,0,Wilmington,,,33,,
