source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1912Spalding,1911,Northwestern League,,B00264,Abbott,,0,Tacoma,,,130,,
minoraverages/1912Spalding,1911,Northwestern League,,F20699,Abbott,,0,Tacoma,,,,,of128
minoraverages/1912Spalding,1911,Northwestern League,,B00695,Adams,,0,Vancouver,,,86,,
minoraverages/1912Spalding,1911,Northwestern League,,F20128,Adams,,0,Vancouver,,,,,1b16
minoraverages/1912Spalding,1911,Northwestern League,,F20571,Adams,,0,Vancouver,,,,,of66
minoraverages/1912Spalding,1911,Northwestern League,,B00589,Annis,,0,Tacoma,,,33,,
minoraverages/1912Spalding,1911,Northwestern League,,F21241,Annis,,0,Tacoma,,,,,p28
minoraverages/1912Spalding,1911,Northwestern League,,P10145,Annis,,0,Tacoma,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,B00646,Archer,,1,Portland,,,,,
minoraverages/1912Spalding,1911,Northwestern League,,B00646,Archer,,2,Tacoma,,,,,
minoraverages/1912Spalding,1911,Northwestern League,,B00646,Archer,,3,Seattle,,,,,
minoraverages/1912Spalding,1911,Northwestern League,,B00646,Archer,,T,,,,15,,
minoraverages/1912Spalding,1911,Northwestern League,,F21174,Archer,,1,Portland,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,F21174,Archer,,2,Tacoma,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,F21174,Archer,,3,Seattle,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,F21174,Archer,,T,,,,,,p14
minoraverages/1912Spalding,1911,Northwestern League,,P10312,Archer,,1,Portland,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,P10312,Archer,,2,Seattle,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,P10312,Archer,,T,,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,B00973,Baker,,0,Tacoma,,,11,,
minoraverages/1912Spalding,1911,Northwestern League,,F21255,Baker,,0,Tacoma,,,,,p11
minoraverages/1912Spalding,1911,Northwestern League,,P10266,Baker,,0,Tacoma,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,B00491,Bassey,,0,Tacoma,,,140,,
minoraverages/1912Spalding,1911,Northwestern League,,F20620,Bassey,,0,Tacoma,,,,,of140
minoraverages/1912Spalding,1911,Northwestern League,,B00531,Belford,,1,Victoria,,,,,
minoraverages/1912Spalding,1911,Northwestern League,,B00531,Belford,,2,Vancouver,,,,,
minoraverages/1912Spalding,1911,Northwestern League,,B00531,Belford,,T,,,,15,,
minoraverages/1912Spalding,1911,Northwestern League,,F21196,Belford,,1,Victoria,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,F21196,Belford,,2,Vancouver,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,F21196,Belford,,T,,,,,,p15
minoraverages/1912Spalding,1911,Northwestern League,,P10373,Belford,,1,Victoria,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,P10373,Belford,,2,Vancouver,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,P10373,Belford,,T,,,,,,p
minoraverages/1912Spalding,1911,Northwestern League,,B00117,Bennett,,0,Vancouver,,,165,,
minoraverages/1912Spalding,1911,Northwestern League,,F20190,Bennett,,0,Vancouver,,,,,2b165
minoraverages/1912Spalding,1911,Northwestern League,,B00381,Bloomfield,,0,Portland,,,40,,
minoraverages/1912Spalding,1911,Northwestern League,,F21092,Bloomfield,,0,Portland,,,,,p38
minoraverages/1912Spalding,1911,Northwestern League,,P10244,Bloomfield,,0,Portland,,,,,p
