source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00920,Ash,,0,Aurora,,B119
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20700,Ash,,0,Aurora,,of119
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01041,Aubey,,0,Madison,,B11
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20962,Aubey,,0,Madison,,p11
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00117,Baumann,,0,Green Bay,,B117
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20222,Baumann,,0,Green Bay,,2b117
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01135,Benton,,0,Fond du Lac,,B22
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20841,Benton,,0,Fond du Lac,,p22
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10348,Benton,,0,Fond du Lac,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00182,Betts,,0,Rockford,,B110
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20474,Betts,,0,Rockford,,of110
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00196,Bodus,,0,Racine,,B36
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20430,Bodus,,0,Racine,,of36
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01203,Bowen,,0,Green Bay,,B10
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20832,Bowen,,0,Green Bay,,p10
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01227,Brandt,,0,Aurora,,B25
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21059,Brandt,,0,Aurora,,p25
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10289,Brandt,,0,Aurora,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00101,Brautigam,,0,Appleton,,B117
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20342,Brautigam,,0,Appleton,,ss117
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01216,Burnham,,0,Madison,,B21
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20745,Burnham,,0,Madison,,p21
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10202,Burnham,,0,Madison,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00013,Burwell,,0,Green Bay,,B19
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20970,Burwell,,0,Green Bay,,p19
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00092,Cahill,,0,Rockford,,B121
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20206,Cahill,,0,Rockford,,2b121
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00335,Calderhead,,0,Racine,,B122
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20166,Calderhead,,0,Racine,,2b122
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00362,Campbell,,0,Fond du Lac,,B93
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20583,Campbell,,0,Fond du Lac,,of93
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00531,Carter,,0,Oshkosh,,B108
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20661,Carter,,0,Oshkosh,,of108
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00646,Chase,,0,Racine,,B123
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20038,Chase,,0,Racine,,1b123
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00577,Christman,,0,Racine,,B32
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20956,Christman,,0,Racine,,p32
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10097,Christman,,0,Racine,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00667,Claffey,,0,Green Bay,,B116
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20350,Claffey,,0,Green Bay,,ss116
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00174,Cosgrove,,0,Appleton,,B101
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20552,Cosgrove,,0,Appleton,,of101
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00985,Cox,,0,Oshkosh,,B14
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20051,Cox,,0,Oshkosh,,1b14
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00488,Coyle,,0,Fond du Lac,,B109
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20072,Coyle,,0,Fond du Lac,,1b109
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00450,Culver,,0,Racine,,B89
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20699,Culver,,0,Racine,,of89
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00241,Curtis,,0,Rockford,,B120
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20594,Curtis,,0,Rockford,,of120
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00973,Daniels,,0,Aurora,,B31
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20919,Daniels,,0,Aurora,,p31
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10100,Daniels,,0,Aurora,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00084,Derrick,,0,Oshkosh,,B104
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20023,Derrick,,0,Oshkosh,,1b104
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00255,Dickey,,0,Aurora,,B47
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20014,Dickey,,0,Aurora,,1b47
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01250,Duchien,,0,Appleton,,
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00037,Dulin,,0,Green Bay,,B70
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20265,Dulin,,0,Green Bay,,3b70
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00068,Eberly,,0,Rockford,,B94
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20102,Eberly,,0,Rockford,,1b94
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10043,Eberly,,0,Rockford,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00370,Erickson,,0,Green Bay,,B105
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21117,Erickson,,0,Green Bay,,c105
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01162,Fennell,,0,Appleton,,B16
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21037,Fennell,,0,Appleton,,p16
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10215,Fennell,,0,Appleton,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00623,Ferrias,,0,Rockford,,B11
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10357,Ferrias,,0,Rockford,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00747,Fitzgerald,,0,Aurora,,B120
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20334,Fitzgerald,,0,Aurora,,ss120
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01269,Gehrke,,0,Fond du Lac,,
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00912,Goethe,,0,Green Bay,,B34
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21076,Goethe,,0,Green Bay,,p34
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10312,Goethe,,0,Green Bay,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01170,Grimes,,0,Racine,,B21
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20981,Grimes,,0,Racine,,p21
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00760,Groeling,,0,Racine,,B120
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20401,Groeling,,0,Racine,,ss120
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00319,Hanley,,0,Aurora,,B21
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21207,Hanley,,0,Aurora,,c21
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00544,Harrod,,0,Aurora,,B110
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20287,Harrod,,0,Aurora,,3b110
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00343,Hayes,,0,Green Bay,,B47
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21196,Hayes,,0,Green Bay,,c47
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00651,Heckinger,,0,Racine,,B86
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21130,Heckinger,,0,Racine,,c86
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00865,Henning,,0,Fond du Lac,,B39
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20604,Henning,,0,Fond du Lac,,of39
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00502,Hickman,,0,Appleton,,B65
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20792,Hickman,,0,Appleton,,p65
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10159,Hickman,,0,Appleton,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00045,Hines,,0,Green Bay,,B35
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20298,Hines,,0,Green Bay,,3b35
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00752,Hoffman,,0,Fond du Lac,,B31
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00887,Hoffman,,0,Racine,,B37
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20388,Hoffman,,0,Racine,,ss37
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20539,Hoffman,,0,Fond du Lac,,of31
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00125,Hogriever,,0,Appleton,,B118
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20571,Hogriever,,0,Appleton,,of118
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00264,Holstrom,,0,Appleton,,B49
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20080,Holstrom,,0,Appleton,,1b49
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01055,Holt,,0,Madison,,B70
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20685,Holt,,0,Madison,,of70
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01275,Hutton,,0,Fond du Lac,,
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00149,Jeffries,,0,Fond du Lac,,B38
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21210,Jeffries,,0,Fond du Lac,,c38
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01119,Johnson,,0,Madison,,B19
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20997,Johnson,,0,Madison,,p19
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10320,Johnson,,0,Madison,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01010,Kelly,,0,Aurora,,B100
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21149,Kelly,,0,Aurora,,c100
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00822,Kench,,0,Rockford,,B35
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20829,Kench,,0,Rockford,,p35
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10035,Kench,,0,Rockford,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00961,Kubiak,,0,Madison,,B52
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20458,Kubiak,,0,Madison,,of52
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00840,Lang,,0,Oshkosh,,B79
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20391,Lang,,0,Oshkosh,,ss79
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01064,Larson,,0,Green Bay,,B38
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20768,Larson,,0,Green Bay,,p38
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10176,Larson,,0,Green Bay,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00794,Levings,,0,Green Bay,,B13
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20449,Levings,,0,Green Bay,,of13
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01078,Lind,,0,Fond du Lac,,B48
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F20864,Lind,,0,Fond du Lac,,p48
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,P10145,Lind,,0,Fond du Lac,,p
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B01288,Lisle,,0,Fond du Lac,,
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,B00879,Lundine,,0,Appleton,,B117
minoraverages/1912Spalding,1911,Wisconsin-Illinois League,,F21182,Lundine,,0,Appleton,,c117
